GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US25017312100,25017312100,"Census Tract 3121, Middlesex County, Massachusetts",33.4,9.1
1400000US25017312200,25017312200,"Census Tract 3122, Middlesex County, Massachusetts",27.4,32.4
1400000US25017312300,25017312300,"Census Tract 3123, Middlesex County, Massachusetts",37.0,14.7
1400000US25017312400,25017312400,"Census Tract 3124, Middlesex County, Massachusetts",31.8,5.7
1400000US25017312501,25017312501,"Census Tract 3125.01, Middlesex County, Massachusetts",26.7,3.7
1400000US25017312502,25017312502,"Census Tract 3125.02, Middlesex County, Massachusetts",33.7,8.3
1400000US25017313101,25017313101,"Census Tract 3131.01, Middlesex County, Massachusetts",24.8,9.7
1400000US25017313102,25017313102,"Census Tract 3131.02, Middlesex County, Massachusetts",32.7,9.2
1400000US25017314101,25017314101,"Census Tract 3141.01, Middlesex County, Massachusetts",24.3,2.2
1400000US25017314102,25017314102,"Census Tract 3141.02, Middlesex County, Massachusetts",28.8,9.0
1400000US25017314200,25017314200,"Census Tract 3142, Middlesex County, Massachusetts",28.0,16.2
1400000US25017314301,25017314301,"Census Tract 3143.01, Middlesex County, Massachusetts",29.3,3.4
1400000US25017314302,25017314302,"Census Tract 3143.02, Middlesex County, Massachusetts",-,**
1400000US25017315100,25017315100,"Census Tract 3151, Middlesex County, Massachusetts",24.7,19.7
1400000US25017315200,25017315200,"Census Tract 3152, Middlesex County, Massachusetts",33.3,12.0
1400000US25017315401,25017315401,"Census Tract 3154.01, Middlesex County, Massachusetts",37.6,13.6
1400000US25017315402,25017315402,"Census Tract 3154.02, Middlesex County, Massachusetts",-,**
1400000US25017315403,25017315403,"Census Tract 3154.03, Middlesex County, Massachusetts",24.7,85.6
1400000US25017315500,25017315500,"Census Tract 3155, Middlesex County, Massachusetts",47.1,18.9
1400000US25017316101,25017316101,"Census Tract 3161.01, Middlesex County, Massachusetts",26.4,7.7
1400000US25017316102,25017316102,"Census Tract 3161.02, Middlesex County, Massachusetts",25.3,6.8
1400000US25017316201,25017316201,"Census Tract 3162.01, Middlesex County, Massachusetts",13.9,27.2
1400000US25017316202,25017316202,"Census Tract 3162.02, Middlesex County, Massachusetts",39.8,56.4
1400000US25017316300,25017316300,"Census Tract 3163, Middlesex County, Massachusetts",20.1,3.4
1400000US25017316400,25017316400,"Census Tract 3164, Middlesex County, Massachusetts",25.0,11.8
1400000US25017316500,25017316500,"Census Tract 3165, Middlesex County, Massachusetts",26.7,1.9
1400000US25017317101,25017317101,"Census Tract 3171.01, Middlesex County, Massachusetts",27.2,6.9
1400000US25017317102,25017317102,"Census Tract 3171.02, Middlesex County, Massachusetts",21.7,3.9
1400000US25017317103,25017317103,"Census Tract 3171.03, Middlesex County, Massachusetts",-,**
1400000US25017317201,25017317201,"Census Tract 3172.01, Middlesex County, Massachusetts",-,**
1400000US25017317202,25017317202,"Census Tract 3172.02, Middlesex County, Massachusetts",-,**
1400000US25017317203,25017317203,"Census Tract 3172.03, Middlesex County, Massachusetts",33.9,11.9
1400000US25017317300,25017317300,"Census Tract 3173, Middlesex County, Massachusetts",31.7,2.9
1400000US25017318100,25017318100,"Census Tract 3181, Middlesex County, Massachusetts",25.2,24.8
1400000US25017318200,25017318200,"Census Tract 3182, Middlesex County, Massachusetts",24.3,6.7
1400000US25017318300,25017318300,"Census Tract 3183, Middlesex County, Massachusetts",19.5,7.8
1400000US25017318400,25017318400,"Census Tract 3184, Middlesex County, Massachusetts",22.4,2.0
1400000US25017320101,25017320101,"Census Tract 3201.01, Middlesex County, Massachusetts",23.9,13.3
1400000US25017320102,25017320102,"Census Tract 3201.02, Middlesex County, Massachusetts",33.3,11.2
1400000US25017321100,25017321100,"Census Tract 3211, Middlesex County, Massachusetts",34.6,14.7
1400000US25017321200,25017321200,"Census Tract 3212, Middlesex County, Massachusetts",25.1,11.0
1400000US25017321300,25017321300,"Census Tract 3213, Middlesex County, Massachusetts",29.5,2.8
1400000US25017321400,25017321400,"Census Tract 3214, Middlesex County, Massachusetts",19.8,6.7
1400000US25017321500,25017321500,"Census Tract 3215, Middlesex County, Massachusetts",28.8,14.0
1400000US25017321600,25017321600,"Census Tract 3216, Middlesex County, Massachusetts",24.9,6.6
1400000US25017322100,25017322100,"Census Tract 3221, Middlesex County, Massachusetts",23.6,7.4
1400000US25017322200,25017322200,"Census Tract 3222, Middlesex County, Massachusetts",28.4,2.5
1400000US25017322300,25017322300,"Census Tract 3223, Middlesex County, Massachusetts",27.7,11.4
1400000US25017322400,25017322400,"Census Tract 3224, Middlesex County, Massachusetts",31.1,14.5
1400000US25017323100,25017323100,"Census Tract 3231, Middlesex County, Massachusetts",23.5,2.5
1400000US25017324100,25017324100,"Census Tract 3241, Middlesex County, Massachusetts",33.4,16.0
1400000US25017325100,25017325100,"Census Tract 3251, Middlesex County, Massachusetts",24.1,6.3
1400000US25017326100,25017326100,"Census Tract 3261, Middlesex County, Massachusetts",22.7,4.0
1400000US25017327101,25017327101,"Census Tract 3271.01, Middlesex County, Massachusetts",50.0+,***
1400000US25017327102,25017327102,"Census Tract 3271.02, Middlesex County, Massachusetts",23.9,3.2
1400000US25017327103,25017327103,"Census Tract 3271.03, Middlesex County, Massachusetts",25.3,4.5
1400000US25017328100,25017328100,"Census Tract 3281, Middlesex County, Massachusetts",16.1,15.3
1400000US25017330100,25017330100,"Census Tract 3301, Middlesex County, Massachusetts",22.3,16.6
1400000US25017330200,25017330200,"Census Tract 3302, Middlesex County, Massachusetts",29.1,14.0
1400000US25017331101,25017331101,"Census Tract 3311.01, Middlesex County, Massachusetts",27.9,7.4
1400000US25017331102,25017331102,"Census Tract 3311.02, Middlesex County, Massachusetts",29.0,60.7
1400000US25017331200,25017331200,"Census Tract 3312, Middlesex County, Massachusetts",28.7,7.1
1400000US25017331300,25017331300,"Census Tract 3313, Middlesex County, Massachusetts",41.6,7.9
1400000US25017332100,25017332100,"Census Tract 3321, Middlesex County, Massachusetts",27.5,1.1
1400000US25017332200,25017332200,"Census Tract 3322, Middlesex County, Massachusetts",28.1,4.2
1400000US25017332300,25017332300,"Census Tract 3323, Middlesex County, Massachusetts",25.1,2.9
1400000US25017332400,25017332400,"Census Tract 3324, Middlesex County, Massachusetts",45.9,16.0
1400000US25017333100,25017333100,"Census Tract 3331, Middlesex County, Massachusetts",28.8,4.2
1400000US25017333200,25017333200,"Census Tract 3332, Middlesex County, Massachusetts",23.6,5.4
1400000US25017333300,25017333300,"Census Tract 3333, Middlesex County, Massachusetts",29.5,5.1
1400000US25017333400,25017333400,"Census Tract 3334, Middlesex County, Massachusetts",29.0,4.8
1400000US25017333501,25017333501,"Census Tract 3335.01, Middlesex County, Massachusetts",28.7,10.0
1400000US25017333502,25017333502,"Census Tract 3335.02, Middlesex County, Massachusetts",28.8,7.5
1400000US25017333600,25017333600,"Census Tract 3336, Middlesex County, Massachusetts",25.0,2.7
1400000US25017334100,25017334100,"Census Tract 3341, Middlesex County, Massachusetts",21.5,11.8
1400000US25017334200,25017334200,"Census Tract 3342, Middlesex County, Massachusetts",27.3,2.0
1400000US25017334300,25017334300,"Census Tract 3343, Middlesex County, Massachusetts",20.6,3.0
1400000US25017334400,25017334400,"Census Tract 3344, Middlesex County, Massachusetts",32.8,11.4
1400000US25017335100,25017335100,"Census Tract 3351, Middlesex County, Massachusetts",25.4,5.1
1400000US25017335200,25017335200,"Census Tract 3352, Middlesex County, Massachusetts",35.7,14.1
1400000US25017335300,25017335300,"Census Tract 3353, Middlesex County, Massachusetts",22.0,5.7
1400000US25017335400,25017335400,"Census Tract 3354, Middlesex County, Massachusetts",28.8,9.8
1400000US25017336100,25017336100,"Census Tract 3361, Middlesex County, Massachusetts",27.5,4.4
1400000US25017336200,25017336200,"Census Tract 3362, Middlesex County, Massachusetts",23.5,10.5
1400000US25017336300,25017336300,"Census Tract 3363, Middlesex County, Massachusetts",28.7,20.3
1400000US25017336401,25017336401,"Census Tract 3364.01, Middlesex County, Massachusetts",25.0,4.4
1400000US25017336402,25017336402,"Census Tract 3364.02, Middlesex County, Massachusetts",26.9,2.9
1400000US25017337101,25017337101,"Census Tract 3371.01, Middlesex County, Massachusetts",35.6,4.0
1400000US25017337102,25017337102,"Census Tract 3371.02, Middlesex County, Massachusetts",31.1,6.9
1400000US25017337201,25017337201,"Census Tract 3372.01, Middlesex County, Massachusetts",27.2,5.7
1400000US25017337202,25017337202,"Census Tract 3372.02, Middlesex County, Massachusetts",31.0,7.1
1400000US25017337300,25017337300,"Census Tract 3373, Middlesex County, Massachusetts",30.0,7.9
1400000US25017338100,25017338100,"Census Tract 3381, Middlesex County, Massachusetts",24.6,33.4
1400000US25017338200,25017338200,"Census Tract 3382, Middlesex County, Massachusetts",27.6,5.8
1400000US25017338300,25017338300,"Census Tract 3383, Middlesex County, Massachusetts",50.0+,***
1400000US25017338400,25017338400,"Census Tract 3384, Middlesex County, Massachusetts",32.7,15.3
1400000US25017338500,25017338500,"Census Tract 3385, Middlesex County, Massachusetts",32.5,30.0
1400000US25017339100,25017339100,"Census Tract 3391, Middlesex County, Massachusetts",29.8,2.6
1400000US25017339200,25017339200,"Census Tract 3392, Middlesex County, Massachusetts",27.0,11.3
1400000US25017339300,25017339300,"Census Tract 3393, Middlesex County, Massachusetts",24.2,2.9
1400000US25017339400,25017339400,"Census Tract 3394, Middlesex County, Massachusetts",35.5,5.0
1400000US25017339500,25017339500,"Census Tract 3395, Middlesex County, Massachusetts",24.6,4.7
1400000US25017339600,25017339600,"Census Tract 3396, Middlesex County, Massachusetts",24.1,2.3
1400000US25017339700,25017339700,"Census Tract 3397, Middlesex County, Massachusetts",23.1,3.1
1400000US25017339800,25017339800,"Census Tract 3398, Middlesex County, Massachusetts",36.2,4.7
1400000US25017339900,25017339900,"Census Tract 3399, Middlesex County, Massachusetts",30.4,8.9
1400000US25017340000,25017340000,"Census Tract 3400, Middlesex County, Massachusetts",36.7,9.5
1400000US25017340100,25017340100,"Census Tract 3401, Middlesex County, Massachusetts",50.0+,***
1400000US25017341100,25017341100,"Census Tract 3411, Middlesex County, Massachusetts",28.4,4.0
1400000US25017341200,25017341200,"Census Tract 3412, Middlesex County, Massachusetts",34.1,8.4
1400000US25017341300,25017341300,"Census Tract 3413, Middlesex County, Massachusetts",27.8,4.0
1400000US25017341400,25017341400,"Census Tract 3414, Middlesex County, Massachusetts",28.5,5.6
1400000US25017341500,25017341500,"Census Tract 3415, Middlesex County, Massachusetts",36.1,13.6
1400000US25017341600,25017341600,"Census Tract 3416, Middlesex County, Massachusetts",32.3,6.5
1400000US25017341700,25017341700,"Census Tract 3417, Middlesex County, Massachusetts",37.3,9.4
1400000US25017341800,25017341800,"Census Tract 3418, Middlesex County, Massachusetts",32.6,5.1
1400000US25017341900,25017341900,"Census Tract 3419, Middlesex County, Massachusetts",28.5,6.5
1400000US25017342100,25017342100,"Census Tract 3421, Middlesex County, Massachusetts",28.8,2.2
1400000US25017342200,25017342200,"Census Tract 3422, Middlesex County, Massachusetts",30.3,5.1
1400000US25017342300,25017342300,"Census Tract 3423, Middlesex County, Massachusetts",38.8,8.4
1400000US25017342400,25017342400,"Census Tract 3424, Middlesex County, Massachusetts",31.0,6.3
1400000US25017342500,25017342500,"Census Tract 3425, Middlesex County, Massachusetts",32.4,7.8
1400000US25017342600,25017342600,"Census Tract 3426, Middlesex County, Massachusetts",31.0,3.0
1400000US25017350100,25017350100,"Census Tract 3501, Middlesex County, Massachusetts",34.0,5.8
1400000US25017350200,25017350200,"Census Tract 3502, Middlesex County, Massachusetts",27.2,2.8
1400000US25017350300,25017350300,"Census Tract 3503, Middlesex County, Massachusetts",25.0,13.8
1400000US25017350400,25017350400,"Census Tract 3504, Middlesex County, Massachusetts",28.6,8.3
1400000US25017350500,25017350500,"Census Tract 3505, Middlesex County, Massachusetts",19.5,7.1
1400000US25017350600,25017350600,"Census Tract 3506, Middlesex County, Massachusetts",23.5,2.9
1400000US25017350700,25017350700,"Census Tract 3507, Middlesex County, Massachusetts",25.7,4.2
1400000US25017350800,25017350800,"Census Tract 3508, Middlesex County, Massachusetts",31.7,3.7
1400000US25017350900,25017350900,"Census Tract 3509, Middlesex County, Massachusetts",28.6,5.2
1400000US25017351000,25017351000,"Census Tract 3510, Middlesex County, Massachusetts",24.5,2.9
1400000US25017351100,25017351100,"Census Tract 3511, Middlesex County, Massachusetts",30.2,3.8
1400000US25017351200,25017351200,"Census Tract 3512, Middlesex County, Massachusetts",24.7,2.8
1400000US25017351300,25017351300,"Census Tract 3513, Middlesex County, Massachusetts",24.9,2.4
1400000US25017351400,25017351400,"Census Tract 3514, Middlesex County, Massachusetts",32.8,5.1
1400000US25017351500,25017351500,"Census Tract 3515, Middlesex County, Massachusetts",31.4,3.4
1400000US25017352100,25017352100,"Census Tract 3521, Middlesex County, Massachusetts",32.5,6.0
1400000US25017352200,25017352200,"Census Tract 3522, Middlesex County, Massachusetts",29.6,2.5
1400000US25017352300,25017352300,"Census Tract 3523, Middlesex County, Massachusetts",29.9,6.9
1400000US25017352400,25017352400,"Census Tract 3524, Middlesex County, Massachusetts",26.2,2.3
1400000US25017352500,25017352500,"Census Tract 3525, Middlesex County, Massachusetts",33.5,2.3
1400000US25017352600,25017352600,"Census Tract 3526, Middlesex County, Massachusetts",27.5,4.2
1400000US25017352700,25017352700,"Census Tract 3527, Middlesex County, Massachusetts",28.1,2.7
1400000US25017352800,25017352800,"Census Tract 3528, Middlesex County, Massachusetts",33.3,8.1
1400000US25017352900,25017352900,"Census Tract 3529, Middlesex County, Massachusetts",24.9,4.6
1400000US25017353000,25017353000,"Census Tract 3530, Middlesex County, Massachusetts",29.0,2.2
1400000US25017353100,25017353100,"Census Tract 3531, Middlesex County, Massachusetts",29.3,6.1
1400000US25017353200,25017353200,"Census Tract 3532, Middlesex County, Massachusetts",35.1,5.3
1400000US25017353300,25017353300,"Census Tract 3533, Middlesex County, Massachusetts",26.3,3.1
1400000US25017353400,25017353400,"Census Tract 3534, Middlesex County, Massachusetts",30.8,7.0
1400000US25017353500,25017353500,"Census Tract 3535, Middlesex County, Massachusetts",29.6,3.0
1400000US25017353600,25017353600,"Census Tract 3536, Middlesex County, Massachusetts",43.6,7.4
1400000US25017353700,25017353700,"Census Tract 3537, Middlesex County, Massachusetts",41.6,8.0
1400000US25017353800,25017353800,"Census Tract 3538, Middlesex County, Massachusetts",27.8,3.4
1400000US25017353900,25017353900,"Census Tract 3539, Middlesex County, Massachusetts",50.0+,***
1400000US25017354000,25017354000,"Census Tract 3540, Middlesex County, Massachusetts",40.0,8.6
1400000US25017354100,25017354100,"Census Tract 3541, Middlesex County, Massachusetts",30.7,4.2
1400000US25017354200,25017354200,"Census Tract 3542, Middlesex County, Massachusetts",40.0,8.5
1400000US25017354300,25017354300,"Census Tract 3543, Middlesex County, Massachusetts",26.3,5.3
1400000US25017354400,25017354400,"Census Tract 3544, Middlesex County, Massachusetts",25.9,4.7
1400000US25017354500,25017354500,"Census Tract 3545, Middlesex County, Massachusetts",29.2,3.0
1400000US25017354600,25017354600,"Census Tract 3546, Middlesex County, Massachusetts",25.4,5.3
1400000US25017354700,25017354700,"Census Tract 3547, Middlesex County, Massachusetts",28.0,5.8
1400000US25017354800,25017354800,"Census Tract 3548, Middlesex County, Massachusetts",24.5,5.9
1400000US25017354900,25017354900,"Census Tract 3549, Middlesex County, Massachusetts",29.8,3.6
1400000US25017355000,25017355000,"Census Tract 3550, Middlesex County, Massachusetts",26.5,4.0
1400000US25017356100,25017356100,"Census Tract 3561, Middlesex County, Massachusetts",24.4,5.2
1400000US25017356200,25017356200,"Census Tract 3562, Middlesex County, Massachusetts",24.3,2.2
1400000US25017356300,25017356300,"Census Tract 3563, Middlesex County, Massachusetts",29.0,6.8
1400000US25017356400,25017356400,"Census Tract 3564, Middlesex County, Massachusetts",22.4,10.0
1400000US25017356500,25017356500,"Census Tract 3565, Middlesex County, Massachusetts",26.9,4.2
1400000US25017356601,25017356601,"Census Tract 3566.01, Middlesex County, Massachusetts",26.1,2.3
1400000US25017356602,25017356602,"Census Tract 3566.02, Middlesex County, Massachusetts",24.0,3.0
1400000US25017356700,25017356700,"Census Tract 3567, Middlesex County, Massachusetts",27.3,6.2
1400000US25017357100,25017357100,"Census Tract 3571, Middlesex County, Massachusetts",27.9,10.6
1400000US25017357200,25017357200,"Census Tract 3572, Middlesex County, Massachusetts",17.6,8.9
1400000US25017357300,25017357300,"Census Tract 3573, Middlesex County, Massachusetts",26.0,4.2
1400000US25017357400,25017357400,"Census Tract 3574, Middlesex County, Massachusetts",20.3,6.2
1400000US25017357500,25017357500,"Census Tract 3575, Middlesex County, Massachusetts",32.5,15.2
1400000US25017357600,25017357600,"Census Tract 3576, Middlesex County, Massachusetts",31.3,7.2
1400000US25017357700,25017357700,"Census Tract 3577, Middlesex County, Massachusetts",28.8,3.6
1400000US25017357800,25017357800,"Census Tract 3578, Middlesex County, Massachusetts",21.8,14.4
1400000US25017358100,25017358100,"Census Tract 3581, Middlesex County, Massachusetts",23.6,2.0
1400000US25017358300,25017358300,"Census Tract 3583, Middlesex County, Massachusetts",27.9,3.4
1400000US25017358400,25017358400,"Census Tract 3584, Middlesex County, Massachusetts",30.4,8.7
1400000US25017358500,25017358500,"Census Tract 3585, Middlesex County, Massachusetts",23.9,24.3
1400000US25017358600,25017358600,"Census Tract 3586, Middlesex County, Massachusetts",24.9,8.6
1400000US25017358700,25017358700,"Census Tract 3587, Middlesex County, Massachusetts",23.2,18.7
1400000US25017359100,25017359100,"Census Tract 3591, Middlesex County, Massachusetts",32.8,2.5
1400000US25017359300,25017359300,"Census Tract 3593, Middlesex County, Massachusetts",30.6,4.2
1400000US25017360100,25017360100,"Census Tract 3601, Middlesex County, Massachusetts",36.4,3.9
1400000US25017360200,25017360200,"Census Tract 3602, Middlesex County, Massachusetts",29.7,23.8
1400000US25017361100,25017361100,"Census Tract 3611, Middlesex County, Massachusetts",18.0,4.0
1400000US25017361200,25017361200,"Census Tract 3612, Middlesex County, Massachusetts",24.8,7.5
1400000US25017361300,25017361300,"Census Tract 3613, Middlesex County, Massachusetts",33.4,4.1
1400000US25017362100,25017362100,"Census Tract 3621, Middlesex County, Massachusetts",43.6,37.8
1400000US25017363101,25017363101,"Census Tract 3631.01, Middlesex County, Massachusetts",26.6,4.7
1400000US25017363102,25017363102,"Census Tract 3631.02, Middlesex County, Massachusetts",30.0,8.0
1400000US25017363201,25017363201,"Census Tract 3632.01, Middlesex County, Massachusetts",19.9,11.8
1400000US25017363202,25017363202,"Census Tract 3632.02, Middlesex County, Massachusetts",19.2,22.0
1400000US25017364101,25017364101,"Census Tract 3641.01, Middlesex County, Massachusetts",24.4,4.9
1400000US25017364102,25017364102,"Census Tract 3641.02, Middlesex County, Massachusetts",23.1,2.5
1400000US25017365100,25017365100,"Census Tract 3651, Middlesex County, Massachusetts",-,**
1400000US25017365201,25017365201,"Census Tract 3652.01, Middlesex County, Massachusetts",27.5,6.2
1400000US25017365202,25017365202,"Census Tract 3652.02, Middlesex County, Massachusetts",32.5,5.0
1400000US25017366100,25017366100,"Census Tract 3661, Middlesex County, Massachusetts",25.9,2.9
1400000US25017366200,25017366200,"Census Tract 3662, Middlesex County, Massachusetts",44.2,35.5
1400000US25017367100,25017367100,"Census Tract 3671, Middlesex County, Massachusetts",45.0,18.4
1400000US25017367200,25017367200,"Census Tract 3672, Middlesex County, Massachusetts",23.0,15.9
1400000US25017368101,25017368101,"Census Tract 3681.01, Middlesex County, Massachusetts",30.8,5.8
1400000US25017368102,25017368102,"Census Tract 3681.02, Middlesex County, Massachusetts",28.3,9.0
1400000US25017368200,25017368200,"Census Tract 3682, Middlesex County, Massachusetts",25.0,14.2
1400000US25017368300,25017368300,"Census Tract 3683, Middlesex County, Massachusetts",29.0,6.0
1400000US25017368400,25017368400,"Census Tract 3684, Middlesex County, Massachusetts",30.7,4.7
1400000US25017368500,25017368500,"Census Tract 3685, Middlesex County, Massachusetts",27.8,1.6
1400000US25017368600,25017368600,"Census Tract 3686, Middlesex County, Massachusetts",28.6,3.3
1400000US25017368700,25017368700,"Census Tract 3687, Middlesex County, Massachusetts",26.4,3.5
1400000US25017368800,25017368800,"Census Tract 3688, Middlesex County, Massachusetts",29.8,5.0
1400000US25017368901,25017368901,"Census Tract 3689.01, Middlesex County, Massachusetts",38.4,14.3
1400000US25017368902,25017368902,"Census Tract 3689.02, Middlesex County, Massachusetts",34.5,4.9
1400000US25017369000,25017369000,"Census Tract 3690, Middlesex County, Massachusetts",23.6,57.4
1400000US25017369100,25017369100,"Census Tract 3691, Middlesex County, Massachusetts",22.9,15.6
1400000US25017370101,25017370101,"Census Tract 3701.01, Middlesex County, Massachusetts",24.1,4.5
1400000US25017370102,25017370102,"Census Tract 3701.02, Middlesex County, Massachusetts",23.7,2.9
1400000US25017370200,25017370200,"Census Tract 3702, Middlesex County, Massachusetts",24.8,2.9
1400000US25017370300,25017370300,"Census Tract 3703, Middlesex County, Massachusetts",24.6,3.4
1400000US25017370400,25017370400,"Census Tract 3704, Middlesex County, Massachusetts",24.3,4.2
1400000US25017373100,25017373100,"Census Tract 3731, Middlesex County, Massachusetts",27.8,3.3
1400000US25017373200,25017373200,"Census Tract 3732, Middlesex County, Massachusetts",26.5,4.9
1400000US25017373300,25017373300,"Census Tract 3733, Middlesex County, Massachusetts",30.7,10.4
1400000US25017373400,25017373400,"Census Tract 3734, Middlesex County, Massachusetts",28.1,6.8
1400000US25017373500,25017373500,"Census Tract 3735, Middlesex County, Massachusetts",27.2,20.5
1400000US25017373600,25017373600,"Census Tract 3736, Middlesex County, Massachusetts",33.7,22.7
1400000US25017373700,25017373700,"Census Tract 3737, Middlesex County, Massachusetts",14.0,17.0
1400000US25017373800,25017373800,"Census Tract 3738, Middlesex County, Massachusetts",25.4,3.3
1400000US25017373900,25017373900,"Census Tract 3739, Middlesex County, Massachusetts",29.8,8.4
1400000US25017374000,25017374000,"Census Tract 3740, Middlesex County, Massachusetts",28.6,11.4
1400000US25017374100,25017374100,"Census Tract 3741, Middlesex County, Massachusetts",27.3,6.4
1400000US25017374200,25017374200,"Census Tract 3742, Middlesex County, Massachusetts",19.9,5.1
1400000US25017374300,25017374300,"Census Tract 3743, Middlesex County, Massachusetts",29.5,25.9
1400000US25017374400,25017374400,"Census Tract 3744, Middlesex County, Massachusetts",29.8,6.2
1400000US25017374500,25017374500,"Census Tract 3745, Middlesex County, Massachusetts",26.6,3.9
1400000US25017374600,25017374600,"Census Tract 3746, Middlesex County, Massachusetts",20.0,9.1
1400000US25017374700,25017374700,"Census Tract 3747, Middlesex County, Massachusetts",27.7,5.9
1400000US25017374800,25017374800,"Census Tract 3748, Middlesex County, Massachusetts",31.8,10.8
1400000US25017382100,25017382100,"Census Tract 3821, Middlesex County, Massachusetts",24.6,38.1
1400000US25017382200,25017382200,"Census Tract 3822, Middlesex County, Massachusetts",19.5,3.8
1400000US25017382300,25017382300,"Census Tract 3823, Middlesex County, Massachusetts",27.8,1.6
1400000US25017382400,25017382400,"Census Tract 3824, Middlesex County, Massachusetts",32.6,2.9
1400000US25017382500,25017382500,"Census Tract 3825, Middlesex County, Massachusetts",28.5,6.6
1400000US25017382600,25017382600,"Census Tract 3826, Middlesex County, Massachusetts",23.4,2.4
1400000US25017383100,25017383100,"Census Tract 3831, Middlesex County, Massachusetts",32.0,2.1
1400000US25017383200,25017383200,"Census Tract 3832, Middlesex County, Massachusetts",27.9,2.3
1400000US25017383300,25017383300,"Census Tract 3833, Middlesex County, Massachusetts",50.0+,***
1400000US25017383400,25017383400,"Census Tract 3834, Middlesex County, Massachusetts",28.2,6.3
1400000US25017383501,25017383501,"Census Tract 3835.01, Middlesex County, Massachusetts",31.2,3.7
1400000US25017383502,25017383502,"Census Tract 3835.02, Middlesex County, Massachusetts",34.0,6.4
1400000US25017383600,25017383600,"Census Tract 3836, Middlesex County, Massachusetts",46.6,26.7
1400000US25017383700,25017383700,"Census Tract 3837, Middlesex County, Massachusetts",33.4,3.3
1400000US25017383800,25017383800,"Census Tract 3838, Middlesex County, Massachusetts",18.7,12.5
1400000US25017383901,25017383901,"Census Tract 3839.01, Middlesex County, Massachusetts",47.0,19.0
1400000US25017383902,25017383902,"Census Tract 3839.02, Middlesex County, Massachusetts",50.0+,***
1400000US25017384000,25017384000,"Census Tract 3840, Middlesex County, Massachusetts",26.0,5.4
1400000US25017385100,25017385100,"Census Tract 3851, Middlesex County, Massachusetts",33.2,13.2
1400000US25017385200,25017385200,"Census Tract 3852, Middlesex County, Massachusetts",39.6,8.5
1400000US25017386100,25017386100,"Census Tract 3861, Middlesex County, Massachusetts",25.9,3.6
1400000US25017387100,25017387100,"Census Tract 3871, Middlesex County, Massachusetts",20.3,11.3
1400000US25017387201,25017387201,"Census Tract 3872.01, Middlesex County, Massachusetts",23.9,7.8
1400000US25017387202,25017387202,"Census Tract 3872.02, Middlesex County, Massachusetts",28.8,3.7
1400000US25017388100,25017388100,"Census Tract 3881, Middlesex County, Massachusetts",29.0,10.8
1400000US25021400100,25021400100,"Census Tract 4001, Norfolk County, Massachusetts",28.5,3.7
1400000US25021400200,25021400200,"Census Tract 4002, Norfolk County, Massachusetts",36.6,10.2
