GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04
1400000US25017341300,25017341300,"Census Tract 3413, Middlesex County, Massachusetts",18.5,5.3,25.8,19.8,12.6,2.8
1400000US25017341400,25017341400,"Census Tract 3414, Middlesex County, Massachusetts",25.0,8.7,30.2,8.7,15.3,8.9
1400000US25017341500,25017341500,"Census Tract 3415, Middlesex County, Massachusetts",24.3,2.9,25.6,3.8,13.2,6.5
1400000US25017341600,25017341600,"Census Tract 3416, Middlesex County, Massachusetts",21.9,3.8,25.9,3.9,13.9,3.2
1400000US25017341700,25017341700,"Census Tract 3417, Middlesex County, Massachusetts",23.7,1.9,26.1,5.5,12.1,2.5
1400000US25017341800,25017341800,"Census Tract 3418, Middlesex County, Massachusetts",22.4,4.5,23.9,3.3,17.6,6.0
1400000US25017341901,25017341901,"Census Tract 3419.01, Middlesex County, Massachusetts",31.9,7.6,34.3,25.2,17.5,21.8
1400000US25017341902,25017341902,"Census Tract 3419.02, Middlesex County, Massachusetts",24.5,6.2,31.4,9.3,16.1,4.8
1400000US25017342101,25017342101,"Census Tract 3421.01, Middlesex County, Massachusetts",32.8,3.5,38.1,8.0,18.4,6.7
1400000US25017342102,25017342102,"Census Tract 3421.02, Middlesex County, Massachusetts",23.9,5.8,28.9,17.8,16.4,4.7
1400000US25017342201,25017342201,"Census Tract 3422.01, Middlesex County, Massachusetts",25.5,5.3,35.4,12.8,14.5,3.2
1400000US25017342202,25017342202,"Census Tract 3422.02, Middlesex County, Massachusetts",27.7,3.7,30.1,3.7,17.0,3.0
1400000US25017342300,25017342300,"Census Tract 3423, Middlesex County, Massachusetts",28.9,8.0,33.4,4.3,12.8,2.3
1400000US25017342400,25017342400,"Census Tract 3424, Middlesex County, Massachusetts",19.3,7.7,28.3,4.4,13.3,4.0
1400000US25017342500,25017342500,"Census Tract 3425, Middlesex County, Massachusetts",27.0,3.7,30.6,8.6,17.0,2.0
1400000US25017342600,25017342600,"Census Tract 3426, Middlesex County, Massachusetts",32.0,6.9,35.8,8.9,21.0,4.9
1400000US25017350103,25017350103,"Census Tract 3501.03, Middlesex County, Massachusetts",22.6,3.1,21.5,3.1,47.5,25.0
1400000US25017350104,25017350104,"Census Tract 3501.04, Middlesex County, Massachusetts",28.0,5.1,27.2,5.1,30.8,14.7
1400000US25017350200,25017350200,"Census Tract 3502, Middlesex County, Massachusetts",23.2,4.3,29.9,8.3,15.2,10.6
1400000US25017350300,25017350300,"Census Tract 3503, Middlesex County, Massachusetts",20.3,7.9,19.3,6.8,27.8,11.5
1400000US25017350400,25017350400,"Census Tract 3504, Middlesex County, Massachusetts",26.7,3.2,27.3,4.4,25.7,20.9
1400000US25017350500,25017350500,"Census Tract 3505, Middlesex County, Massachusetts",22.7,5.1,23.0,6.4,22.1,11.9
1400000US25017350600,25017350600,"Census Tract 3506, Middlesex County, Massachusetts",23.8,5.6,22.7,4.8,30.5,9.3
1400000US25017350700,25017350700,"Census Tract 3507, Middlesex County, Massachusetts",24.2,11.0,33.2,28.7,14.1,12.8
1400000US25017350800,25017350800,"Census Tract 3508, Middlesex County, Massachusetts",21.6,5.7,23.0,6.5,18.1,4.2
1400000US25017350900,25017350900,"Census Tract 3509, Middlesex County, Massachusetts",18.0,3.0,19.5,3.3,13.7,5.0
1400000US25017351000,25017351000,"Census Tract 3510, Middlesex County, Massachusetts",19.5,5.7,24.0,15.9,15.8,3.0
1400000US25017351100,25017351100,"Census Tract 3511, Middlesex County, Massachusetts",22.7,2.7,23.7,3.3,21.0,4.2
1400000US25017351203,25017351203,"Census Tract 3512.03, Middlesex County, Massachusetts",30.0,7.8,29.6,12.0,30.5,14.1
1400000US25017351204,25017351204,"Census Tract 3512.04, Middlesex County, Massachusetts",23.8,4.4,23.6,4.0,25.4,22.3
1400000US25017351300,25017351300,"Census Tract 3513, Middlesex County, Massachusetts",25.5,5.1,27.7,5.5,21.3,7.4
1400000US25017351403,25017351403,"Census Tract 3514.03, Middlesex County, Massachusetts",21.6,4.5,27.0,10.5,13.4,3.2
1400000US25017351404,25017351404,"Census Tract 3514.04, Middlesex County, Massachusetts",29.1,5.6,30.8,13.8,12.0,5.9
1400000US25017351500,25017351500,"Census Tract 3515, Middlesex County, Massachusetts",22.0,7.3,32.1,7.2,11.9,4.3
1400000US25017352101,25017352101,"Census Tract 3521.01, Middlesex County, Massachusetts",25.9,12.3,29.0,12.8,10.0-,***
1400000US25017352102,25017352102,"Census Tract 3521.02, Middlesex County, Massachusetts",21.3,4.0,22.8,4.5,14.4,9.4
1400000US25017352200,25017352200,"Census Tract 3522, Middlesex County, Massachusetts",18.4,3.5,22.7,8.5,10.0-,***
1400000US25017352300,25017352300,"Census Tract 3523, Middlesex County, Massachusetts",24.8,3.9,25.5,3.8,10.0-,***
1400000US25017352400,25017352400,"Census Tract 3524, Middlesex County, Massachusetts",23.0,7.5,22.9,7.0,35.2,51.2
1400000US25017352500,25017352500,"Census Tract 3525, Middlesex County, Massachusetts",23.6,7.0,25.1,7.4,10.0-,***
1400000US25017352600,25017352600,"Census Tract 3526, Middlesex County, Massachusetts",24.3,10.7,27.1,2.1,12.8,3.5
1400000US25017352700,25017352700,"Census Tract 3527, Middlesex County, Massachusetts",30.2,7.8,31.3,10.6,27.5,13.1
1400000US25017352800,25017352800,"Census Tract 3528, Middlesex County, Massachusetts",18.5,2.1,19.1,2.0,12.2,3.4
1400000US25017352900,25017352900,"Census Tract 3529, Middlesex County, Massachusetts",17.7,3.1,20.5,4.0,11.5,4.3
1400000US25017353000,25017353000,"Census Tract 3530, Middlesex County, Massachusetts",14.2,3.9,21.7,5.6,10.0-,***
1400000US25017353101,25017353101,"Census Tract 3531.01, Middlesex County, Massachusetts",21.5,13.8,21.3,13.0,-,**
1400000US25017353102,25017353102,"Census Tract 3531.02, Middlesex County, Massachusetts",-,**,-,**,-,**
1400000US25017353200,25017353200,"Census Tract 3532, Middlesex County, Massachusetts",23.0,3.3,25.8,3.3,13.2,4.9
1400000US25017353300,25017353300,"Census Tract 3533, Middlesex County, Massachusetts",17.0,3.2,19.3,4.3,12.7,2.1
1400000US25017353400,25017353400,"Census Tract 3534, Middlesex County, Massachusetts",16.6,2.7,19.6,5.7,10.0-,***
1400000US25017353500,25017353500,"Census Tract 3535, Middlesex County, Massachusetts",10.0-,***,10.0-,***,10.0-,***
1400000US25017353600,25017353600,"Census Tract 3536, Middlesex County, Massachusetts",18.3,3.9,18.9,4.1,10.0-,***
1400000US25017353700,25017353700,"Census Tract 3537, Middlesex County, Massachusetts",18.1,2.8,19.3,3.9,13.2,5.5
1400000US25017353800,25017353800,"Census Tract 3538, Middlesex County, Massachusetts",21.6,6.2,25.1,3.8,10.8,6.6
1400000US25017353900,25017353900,"Census Tract 3539, Middlesex County, Massachusetts",20.3,3.3,21.0,3.4,-,**
1400000US25017354000,25017354000,"Census Tract 3540, Middlesex County, Massachusetts",20.4,4.2,18.6,7.0,21.2,4.2
1400000US25017354100,25017354100,"Census Tract 3541, Middlesex County, Massachusetts",17.9,2.8,19.1,3.5,14.9,6.6
1400000US25017354200,25017354200,"Census Tract 3542, Middlesex County, Massachusetts",18.0,4.2,23.3,3.3,10.0-,***
1400000US25017354300,25017354300,"Census Tract 3543, Middlesex County, Massachusetts",22.7,4.6,26.3,5.6,16.3,7.0
1400000US25017354400,25017354400,"Census Tract 3544, Middlesex County, Massachusetts",18.0,3.9,20.0,3.8,12.9,4.4
1400000US25017354500,25017354500,"Census Tract 3545, Middlesex County, Massachusetts",16.2,5.5,26.9,7.2,10.0-,***
1400000US25017354600,25017354600,"Census Tract 3546, Middlesex County, Massachusetts",22.1,2.4,22.7,2.4,18.6,9.6
1400000US25017354700,25017354700,"Census Tract 3547, Middlesex County, Massachusetts",18.0,1.5,18.5,1.7,16.8,3.2
1400000US25017354800,25017354800,"Census Tract 3548, Middlesex County, Massachusetts",19.6,1.8,20.8,2.4,10.8,6.4
1400000US25017354900,25017354900,"Census Tract 3549, Middlesex County, Massachusetts",16.3,5.4,21.8,3.8,10.5,3.7
1400000US25017355000,25017355000,"Census Tract 3550, Middlesex County, Massachusetts",20.9,2.8,22.7,2.9,16.0,5.8
1400000US25017356100,25017356100,"Census Tract 3561, Middlesex County, Massachusetts",18.9,1.2,20.5,2.5,15.9,3.5
1400000US25017356300,25017356300,"Census Tract 3563, Middlesex County, Massachusetts",25.8,8.3,26.3,4.4,16.5,27.1
1400000US25017356400,25017356400,"Census Tract 3564, Middlesex County, Massachusetts",21.4,1.9,23.7,2.0,13.2,1.8
1400000US25017356500,25017356500,"Census Tract 3565, Middlesex County, Massachusetts",19.9,1.7,21.9,1.9,12.3,1.7
1400000US25017356601,25017356601,"Census Tract 3566.01, Middlesex County, Massachusetts",20.9,2.1,22.9,2.2,12.2,7.2
1400000US25017356602,25017356602,"Census Tract 3566.02, Middlesex County, Massachusetts",21.1,1.9,22.3,2.2,14.2,6.2
1400000US25017356701,25017356701,"Census Tract 3567.01, Middlesex County, Massachusetts",23.7,4.1,23.5,3.8,25.0,10.3
1400000US25017356702,25017356702,"Census Tract 3567.02, Middlesex County, Massachusetts",21.4,2.4,23.9,2.5,15.3,3.7
1400000US25017357100,25017357100,"Census Tract 3571, Middlesex County, Massachusetts",21.3,2.5,21.9,3.1,19.9,4.8
1400000US25017357200,25017357200,"Census Tract 3572, Middlesex County, Massachusetts",17.6,3.3,19.9,6.4,11.9,3.1
1400000US25017357300,25017357300,"Census Tract 3573, Middlesex County, Massachusetts",19.7,3.0,19.0,2.6,21.6,6.5
1400000US25017357400,25017357400,"Census Tract 3574, Middlesex County, Massachusetts",20.2,2.6,23.2,2.4,16.2,1.9
