GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; White alone,Margin of Error; White alone,Estimate; Black or African American alone,Margin of Error; Black or African American alone,Estimate; American Indian and Alaska Native alone,Margin of Error; American Indian and Alaska Native alone,Estimate; Asian alone,Margin of Error; Asian alone,Estimate; Native Hawaiian and Other Pacific Islander alone,Margin of Error; Native Hawaiian and Other Pacific Islander alone,Estimate; Some other race alone,Margin of Error; Some other race alone,Estimate; Two or more races:,Margin of Error; Two or more races:,Estimate; Two or more races: - Two races including Some other race,Margin of Error; Two or more races: - Two races including Some other race,"Estimate; Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Two or more races: - Two races excluding Some other race, and three or more races"
1400000US25021422502,25021422502,"Census Tract 4225.02, Norfolk County, Massachusetts",5249,404,4939,433,216,209,19,30,39,54,0,127,0,127,36,40,0,127,36,40
1400000US25021422600,25021422600,"Census Tract 4226, Norfolk County, Massachusetts",6373,326,6038,360,33,39,20,32,198,189,0,127,20,33,64,62,43,53,21,32
1400000US25021422700,25021422700,"Census Tract 4227, Norfolk County, Massachusetts",3745,269,3484,306,64,64,0,127,110,110,0,127,0,127,87,96,18,20,69,91
1400000US25021422800,25021422800,"Census Tract 4228, Norfolk County, Massachusetts",3759,380,3661,371,0,127,0,127,86,90,0,127,0,127,12,19,12,19,0,127
1400000US25021423100,25021423100,"Census Tract 4231, Norfolk County, Massachusetts",7323,18,7039,182,11,18,0,127,179,157,0,127,0,127,94,86,0,127,94,86
1400000US25021440100,25021440100,"Census Tract 4401, Norfolk County, Massachusetts",8120,53,7709,200,136,110,14,23,147,112,0,127,114,125,0,127,0,127,0,127
1400000US25021441201,25021441201,"Census Tract 4412.01, Norfolk County, Massachusetts",8452,195,8192,281,191,218,0,127,34,54,0,127,0,127,35,57,0,127,35,57
1400000US25021441202,25021441202,"Census Tract 4412.02, Norfolk County, Massachusetts",2701,193,2665,200,27,36,0,127,0,127,0,127,0,127,9,15,0,127,9,15
1400000US25021442101,25021442101,"Census Tract 4421.01, Norfolk County, Massachusetts",5587,371,5277,359,162,136,28,45,120,94,0,127,0,127,0,127,0,127,0,127
1400000US25021442102,25021442102,"Census Tract 4421.02, Norfolk County, Massachusetts",7168,247,6805,319,55,65,0,127,248,184,0,127,0,127,60,93,0,127,60,93
1400000US25021442103,25021442103,"Census Tract 4421.03, Norfolk County, Massachusetts",6753,247,6344,265,0,127,9,19,333,95,0,127,0,127,67,62,0,127,67,62
1400000US25021442200,25021442200,"Census Tract 4422, Norfolk County, Massachusetts",11739,311,10982,461,79,75,0,127,408,296,0,127,122,180,148,120,0,127,148,120
1400000US25021443101,25021443101,"Census Tract 4431.01, Norfolk County, Massachusetts",7842,374,7466,416,120,151,8,12,140,133,0,127,37,48,71,51,0,127,71,51
1400000US25021443102,25021443102,"Census Tract 4431.02, Norfolk County, Massachusetts",7956,376,7581,403,130,80,16,25,82,72,0,127,31,49,116,83,15,25,101,81
1400000US25021456101,25021456101,"Census Tract 4561.01, Norfolk County, Massachusetts",3550,313,2959,371,401,249,14,21,145,82,0,127,6,16,25,28,0,127,25,28
1400000US25021456102,25021456102,"Census Tract 4561.02, Norfolk County, Massachusetts",5150,558,4478,506,528,327,0,127,144,127,0,127,0,127,0,127,0,127,0,127
1400000US25021456200,25021456200,"Census Tract 4562, Norfolk County, Massachusetts",3769,1364,3067,1141,542,332,0,127,54,53,0,127,66,96,40,48,0,127,40,48
1400000US25021456300,25021456300,"Census Tract 4563, Norfolk County, Massachusetts",6310,574,5449,563,631,250,0,127,101,71,0,127,85,103,44,43,0,127,44,43
1400000US25021456401,25021456401,"Census Tract 4564.01, Norfolk County, Massachusetts",2807,318,2496,321,204,169,0,127,66,56,0,127,0,127,41,47,0,127,41,47
1400000US25021456402,25021456402,"Census Tract 4564.02, Norfolk County, Massachusetts",5324,452,4715,468,424,204,0,127,53,60,0,127,76,75,56,42,0,127,56,42
1400000US25021457100,25021457100,"Census Tract 4571, Norfolk County, Massachusetts",4349,30,3936,213,285,162,36,109,54,62,0,127,23,27,15,18,0,127,15,18
1400000US25025000000,25025000000,"Census Tract 0, Suffolk County, Massachusetts",0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US25025000100,25025000100,"Census Tract 1, Suffolk County, Massachusetts",3676,605,2859,605,61,58,0,127,378,142,0,127,332,315,46,62,0,127,46,62
1400000US25025000201,25025000201,"Census Tract 2.01, Suffolk County, Massachusetts",4261,540,3322,456,145,174,8,13,512,149,0,127,248,220,26,41,0,127,26,41
1400000US25025000202,25025000202,"Census Tract 2.02, Suffolk County, Massachusetts",4709,509,2954,392,209,166,0,127,917,220,0,127,612,428,17,21,0,127,17,21
1400000US25025000301,25025000301,"Census Tract 3.01, Suffolk County, Massachusetts",3222,551,2750,561,14,21,0,127,458,313,0,127,0,127,0,127,0,127,0,127
1400000US25025000302,25025000302,"Census Tract 3.02, Suffolk County, Massachusetts",3428,424,2560,457,235,187,0,127,615,193,0,127,0,127,18,28,0,127,18,28
1400000US25025000401,25025000401,"Census Tract 4.01, Suffolk County, Massachusetts",6176,545,4844,630,203,206,0,127,849,266,0,127,149,135,131,126,29,47,102,115
1400000US25025000402,25025000402,"Census Tract 4.02, Suffolk County, Massachusetts",3850,556,3493,537,27,31,0,127,297,132,0,127,33,39,0,127,0,127,0,127
1400000US25025000501,25025000501,"Census Tract 5.01, Suffolk County, Massachusetts",7104,527,5812,607,85,55,61,55,825,361,0,127,188,131,133,99,10,15,123,95
1400000US25025000502,25025000502,"Census Tract 5.02, Suffolk County, Massachusetts",3064,296,2598,279,33,52,0,127,296,138,0,127,126,119,11,18,0,127,11,18
1400000US25025000601,25025000601,"Census Tract 6.01, Suffolk County, Massachusetts",4118,603,3091,501,11,18,0,127,773,266,0,127,165,124,78,57,14,23,64,51
1400000US25025000602,25025000602,"Census Tract 6.02, Suffolk County, Massachusetts",4102,577,2349,590,630,323,39,47,775,292,17,30,129,116,163,117,44,67,119,94
1400000US25025000701,25025000701,"Census Tract 7.01, Suffolk County, Massachusetts",4948,633,3837,685,67,42,0,127,869,355,0,127,118,122,57,50,15,23,42,44
1400000US25025000702,25025000702,"Census Tract 7.02, Suffolk County, Massachusetts",6882,697,5166,770,307,205,0,127,1219,371,0,127,175,127,15,23,0,127,15,23
1400000US25025000801,25025000801,"Census Tract 8.01, Suffolk County, Massachusetts",3223,693,2181,542,160,103,18,30,576,175,17,28,227,155,44,43,0,127,44,43
1400000US25025000802,25025000802,"Census Tract 8.02, Suffolk County, Massachusetts",8211,1052,5494,969,380,267,0,127,1379,365,0,127,833,534,125,92,45,51,80,75
1400000US25025010101,25025010101,"Census Tract 101.01, Suffolk County, Massachusetts",4976,794,3592,589,299,334,0,127,893,226,19,32,48,46,125,87,0,127,125,87
1400000US25025010102,25025010102,"Census Tract 101.02, Suffolk County, Massachusetts",3557,707,2357,485,82,61,24,32,838,392,12,20,70,57,174,91,17,28,157,86
1400000US25025010201,25025010201,"Census Tract 102.01, Suffolk County, Massachusetts",6520,637,4862,522,485,169,45,33,822,205,0,127,176,107,130,60,16,26,114,68
1400000US25025010202,25025010202,"Census Tract 102.02, Suffolk County, Massachusetts",2239,392,1619,299,50,58,0,127,369,154,0,127,146,110,55,68,0,127,55,68
1400000US25025010300,25025010300,"Census Tract 103, Suffolk County, Massachusetts",7678,2304,5433,2002,732,525,38,51,393,263,0,127,815,341,267,224,35,43,232,226
1400000US25025010401,25025010401,"Census Tract 104.01, Suffolk County, Massachusetts",8080,874,6084,853,481,168,67,81,920,218,0,127,385,174,143,77,27,32,116,73
1400000US25025010402,25025010402,"Census Tract 104.02, Suffolk County, Massachusetts",5501,2268,4210,2246,588,215,0,127,492,169,0,127,163,150,48,40,0,127,48,40
1400000US25025010500,25025010500,"Census Tract 105, Suffolk County, Massachusetts",2592,219,1981,206,219,110,0,127,324,155,0,127,50,48,18,20,0,127,18,20
1400000US25025010600,25025010600,"Census Tract 106, Suffolk County, Massachusetts",3003,279,2565,274,102,79,0,127,222,124,0,127,79,106,35,29,11,17,24,25
1400000US25025010700,25025010700,"Census Tract 107, Suffolk County, Massachusetts",5314,686,4856,664,66,65,30,36,258,153,0,127,58,51,46,56,0,127,46,56
1400000US25025010800,25025010800,"Census Tract 108, Suffolk County, Massachusetts",6662,1024,6051,1014,68,73,17,26,430,227,0,127,51,60,45,33,0,127,45,33
1400000US25025020100,25025020100,"Census Tract 201, Suffolk County, Massachusetts",4722,648,4614,653,0,127,10,16,86,79,0,127,0,127,12,22,0,127,12,22
1400000US25025020200,25025020200,"Census Tract 202, Suffolk County, Massachusetts",3816,422,3514,438,22,25,29,44,187,119,0,127,26,44,38,45,0,127,38,45
1400000US25025020300,25025020300,"Census Tract 203, Suffolk County, Massachusetts",6104,838,4480,478,736,435,60,71,663,287,10,16,62,67,93,52,66,48,27,30
1400000US25025030100,25025030100,"Census Tract 301, Suffolk County, Massachusetts",1967,228,1851,204,108,146,0,127,8,12,0,127,0,127,0,127,0,127,0,127
1400000US25025030200,25025030200,"Census Tract 302, Suffolk County, Massachusetts",1578,244,1502,247,0,127,0,127,69,51,0,127,7,14,0,127,0,127,0,127
1400000US25025030300,25025030300,"Census Tract 303, Suffolk County, Massachusetts",4517,474,4107,497,82,76,0,127,150,97,0,127,54,65,124,99,17,27,107,96
1400000US25025030400,25025030400,"Census Tract 304, Suffolk County, Massachusetts",2267,219,2173,229,9,15,0,127,76,108,0,127,0,127,9,15,0,127,9,15
1400000US25025030500,25025030500,"Census Tract 305, Suffolk County, Massachusetts",2640,345,2591,348,23,34,0,127,26,24,0,127,0,127,0,127,0,127,0,127
1400000US25025040100,25025040100,"Census Tract 401, Suffolk County, Massachusetts",2555,193,2424,196,0,127,0,127,48,63,0,127,41,58,42,40,0,127,42,40
1400000US25025040200,25025040200,"Census Tract 402, Suffolk County, Massachusetts",1732,329,1443,379,289,208,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US25025040300,25025040300,"Census Tract 403, Suffolk County, Massachusetts",4829,395,3807,443,329,298,0,127,248,134,0,127,316,231,129,120,13,20,116,118
1400000US25025040400,25025040400,"Census Tract 404, Suffolk County, Massachusetts",2769,231,2641,232,0,127,5,9,0,127,0,127,0,127,123,79,64,57,59,60
1400000US25025040600,25025040600,"Census Tract 406, Suffolk County, Massachusetts",2689,334,2612,337,20,32,0,127,57,89,0,127,0,127,0,127,0,127,0,127
1400000US25025040800,25025040800,"Census Tract 408, Suffolk County, Massachusetts",3662,439,2077,348,459,267,25,38,838,216,0,127,191,165,72,73,11,16,61,73
1400000US25025050100,25025050100,"Census Tract 501, Suffolk County, Massachusetts",5537,675,3759,633,114,88,11,15,282,193,0,127,531,382,840,440,53,67,787,434
1400000US25025050200,25025050200,"Census Tract 502, Suffolk County, Massachusetts",5730,735,3965,762,177,100,0,127,100,102,0,127,787,352,701,324,66,60,635,325
1400000US25025050300,25025050300,"Census Tract 503, Suffolk County, Massachusetts",1652,288,755,242,315,158,0,127,255,165,0,127,282,197,45,58,0,127,45,58
1400000US25025050400,25025050400,"Census Tract 504, Suffolk County, Massachusetts",2709,529,2084,544,0,127,0,127,100,125,0,127,82,75,443,334,6,10,437,334
1400000US25025050500,25025050500,"Census Tract 505, Suffolk County, Massachusetts",2028,341,1421,437,16,19,0,127,24,42,0,127,34,41,533,387,0,127,533,387
1400000US25025050600,25025050600,"Census Tract 506, Suffolk County, Massachusetts",2050,404,1433,458,102,80,9,14,0,127,0,127,76,116,430,299,0,127,430,299
1400000US25025050700,25025050700,"Census Tract 507, Suffolk County, Massachusetts",5182,634,3466,603,25,28,0,127,0,127,0,127,947,461,744,370,0,127,744,370
1400000US25025050900,25025050900,"Census Tract 509, Suffolk County, Massachusetts",4429,597,2759,651,131,147,23,32,104,157,0,127,933,487,479,280,0,127,479,280
1400000US25025051000,25025051000,"Census Tract 510, Suffolk County, Massachusetts",4332,482,3811,480,120,89,0,127,40,44,0,127,216,249,145,131,51,59,94,113
1400000US25025051100,25025051100,"Census Tract 511, Suffolk County, Massachusetts",6995,902,5567,886,417,274,7,12,248,168,0,127,173,170,583,414,28,45,555,411
1400000US25025051200,25025051200,"Census Tract 512, Suffolk County, Massachusetts",3170,511,2406,438,15,20,0,127,79,70,0,127,214,223,456,369,0,127,456,369
1400000US25025060100,25025060100,"Census Tract 601, Suffolk County, Massachusetts",3460,325,3430,331,22,35,8,13,0,127,0,127,0,127,0,127,0,127,0,127
1400000US25025060200,25025060200,"Census Tract 602, Suffolk County, Massachusetts",2521,400,2467,419,0,127,0,127,0,127,0,127,30,36,24,36,0,127,24,36
1400000US25025060300,25025060300,"Census Tract 603, Suffolk County, Massachusetts",3358,423,3293,434,8,13,0,127,57,68,0,127,0,127,0,127,0,127,0,127
1400000US25025060400,25025060400,"Census Tract 604, Suffolk County, Massachusetts",5540,560,5454,563,10,17,0,127,16,27,0,127,60,93,0,127,0,127,0,127
1400000US25025060500,25025060500,"Census Tract 605, Suffolk County, Massachusetts",3832,415,3579,430,0,127,0,127,201,132,0,127,43,67,9,15,0,127,9,15
1400000US25025060600,25025060600,"Census Tract 606, Suffolk County, Massachusetts",2215,278,2011,286,67,77,0,127,111,68,0,127,0,127,26,29,0,127,26,29
1400000US25025060700,25025060700,"Census Tract 607, Suffolk County, Massachusetts",1694,261,489,142,499,296,21,32,59,73,0,127,626,271,0,127,0,127,0,127
1400000US25025060800,25025060800,"Census Tract 608, Suffolk County, Massachusetts",4096,496,3782,440,44,43,23,30,224,154,0,127,9,14,14,21,0,127,14,21
1400000US25025061000,25025061000,"Census Tract 610, Suffolk County, Massachusetts",3292,321,1849,336,322,237,42,64,370,149,25,31,674,261,10,16,0,127,10,16
1400000US25025061100,25025061100,"Census Tract 611, Suffolk County, Massachusetts",2168,354,1005,236,534,303,20,21,361,157,0,127,239,147,9,16,9,16,0,127
1400000US25025061200,25025061200,"Census Tract 612, Suffolk County, Massachusetts",3176,320,2937,341,64,58,10,16,116,105,0,127,25,33,24,28,0,127,24,28
1400000US25025070100,25025070100,"Census Tract 701, Suffolk County, Massachusetts",4170,548,2633,509,200,108,31,36,1273,225,0,127,33,54,0,127,0,127,0,127
1400000US25025070200,25025070200,"Census Tract 702, Suffolk County, Massachusetts",4685,656,1284,494,107,92,21,23,3086,362,0,127,89,108,98,83,0,127,98,83
1400000US25025070300,25025070300,"Census Tract 703, Suffolk County, Massachusetts",4434,528,3588,483,197,188,0,127,563,287,0,127,71,71,15,27,0,127,15,27
1400000US25025070400,25025070400,"Census Tract 704, Suffolk County, Massachusetts",1851,262,106,70,383,160,0,127,1273,240,0,127,64,65,25,37,25,37,0,127
1400000US25025070500,25025070500,"Census Tract 705, Suffolk County, Massachusetts",7928,1249,5274,892,598,451,13,22,1527,573,0,127,487,305,29,38,13,21,16,30
1400000US25025070600,25025070600,"Census Tract 706, Suffolk County, Massachusetts",2393,283,2028,276,93,72,0,127,58,53,0,127,163,223,51,57,0,127,51,57
1400000US25025070700,25025070700,"Census Tract 707, Suffolk County, Massachusetts",2515,285,1365,308,706,126,43,57,209,112,12,21,180,154,0,127,0,127,0,127
1400000US25025070800,25025070800,"Census Tract 708, Suffolk County, Massachusetts",3698,412,2337,371,859,216,10,18,190,164,0,127,234,254,68,59,0,127,68,59
1400000US25025070900,25025070900,"Census Tract 709, Suffolk County, Massachusetts",3198,388,1701,341,675,223,14,23,145,83,0,127,601,436,62,55,10,18,52,52
1400000US25025071100,25025071100,"Census Tract 711, Suffolk County, Massachusetts",4174,606,2567,505,665,228,0,127,599,182,0,127,246,174,97,68,0,127,97,68
1400000US25025071200,25025071200,"Census Tract 712, Suffolk County, Massachusetts",3027,384,1284,241,641,268,10,16,492,210,0,127,585,253,15,25,0,127,15,25
1400000US25025080100,25025080100,"Census Tract 801, Suffolk County, Massachusetts",3166,430,691,214,1820,370,69,102,169,193,0,127,383,157,34,43,14,29,20,27
1400000US25025080300,25025080300,"Census Tract 803, Suffolk County, Massachusetts",2128,370,212,144,1640,382,0,127,0,127,0,127,192,91,84,64,35,38,49,51
1400000US25025080400,25025080400,"Census Tract 804, Suffolk County, Massachusetts",1334,338,426,331,610,220,0,127,113,126,0,127,135,97,50,65,9,18,41,62
1400000US25025080500,25025080500,"Census Tract 805, Suffolk County, Massachusetts",4362,434,825,297,2571,378,72,68,74,119,0,127,688,335,132,89,42,43,90,66
1400000US25025080600,25025080600,"Census Tract 806, Suffolk County, Massachusetts",2608,407,796,341,1267,342,0,127,342,300,0,127,162,162,41,66,41,66,0,127
1400000US25025080800,25025080800,"Census Tract 808, Suffolk County, Massachusetts",1487,248,200,133,590,228,0,127,324,109,0,127,338,136,35,57,35,57,0,127
1400000US25025080900,25025080900,"Census Tract 809, Suffolk County, Massachusetts",2873,445,1825,453,239,122,0,127,499,173,0,127,179,107,131,88,0,127,131,88
1400000US25025081000,25025081000,"Census Tract 810, Suffolk County, Massachusetts",5026,639,2373,455,771,327,0,127,924,249,0,127,858,396,100,76,63,60,37,43
1400000US25025081100,25025081100,"Census Tract 811, Suffolk County, Massachusetts",3815,427,2102,311,821,228,30,32,503,196,0,127,263,203,96,71,24,29,72,70
1400000US25025081200,25025081200,"Census Tract 812, Suffolk County, Massachusetts",3273,481,795,295,1615,494,58,79,0,127,0,127,581,275,224,183,37,31,187,186
1400000US25025081300,25025081300,"Census Tract 813, Suffolk County, Massachusetts",4901,674,843,269,2304,637,0,127,241,257,0,127,1317,461,196,180,38,41,158,181
1400000US25025081400,25025081400,"Census Tract 814, Suffolk County, Massachusetts",2838,608,857,212,1627,455,0,127,13,20,0,127,204,202,137,88,74,68,63,57
1400000US25025081500,25025081500,"Census Tract 815, Suffolk County, Massachusetts",1835,369,227,139,1322,435,0,127,0,127,0,127,144,117,142,134,21,35,121,128
1400000US25025081700,25025081700,"Census Tract 817, Suffolk County, Massachusetts",3225,379,92,84,2726,343,0,127,91,98,0,127,225,150,91,88,12,21,79,87
1400000US25025081800,25025081800,"Census Tract 818, Suffolk County, Massachusetts",3000,607,234,127,2013,579,29,36,151,151,0,127,461,240,112,86,76,69,36,50
1400000US25025081900,25025081900,"Census Tract 819, Suffolk County, Massachusetts",2521,453,146,105,1738,380,0,127,0,127,0,127,564,359,73,94,24,38,49,60
1400000US25025082000,25025082000,"Census Tract 820, Suffolk County, Massachusetts",2728,410,98,76,2393,468,0,127,0,127,0,127,197,147,40,44,3,9,37,43
1400000US25025082100,25025082100,"Census Tract 821, Suffolk County, Massachusetts",4795,471,297,144,3500,548,14,23,0,127,11,19,766,307,207,159,123,113,84,75
1400000US25025090100,25025090100,"Census Tract 901, Suffolk County, Massachusetts",4375,514,152,106,3260,485,22,32,0,127,0,127,778,327,163,170,85,130,78,111
1400000US25025090200,25025090200,"Census Tract 902, Suffolk County, Massachusetts",2142,530,0,127,1615,404,0,127,0,127,0,127,527,312,0,127,0,127,0,127
1400000US25025090300,25025090300,"Census Tract 903, Suffolk County, Massachusetts",2419,404,193,193,1515,385,0,127,0,127,0,127,692,281,19,26,0,127,19,26
1400000US25025090400,25025090400,"Census Tract 904, Suffolk County, Massachusetts",3971,489,126,141,2765,542,0,127,55,91,0,127,998,424,27,32,20,30,7,12
1400000US25025090600,25025090600,"Census Tract 906, Suffolk County, Massachusetts",1890,359,133,102,862,332,0,127,8,14,0,127,836,341,51,79,51,79,0,127
1400000US25025090700,25025090700,"Census Tract 907, Suffolk County, Massachusetts",4779,544,3666,723,132,97,0,127,496,252,0,127,363,394,122,145,69,114,53,88
1400000US25025090900,25025090900,"Census Tract 909, Suffolk County, Massachusetts",3716,404,1298,371,1214,440,39,50,514,233,0,127,552,283,99,68,58,60,41,36
1400000US25025091000,25025091000,"Census Tract 910, Suffolk County, Massachusetts",2733,308,2118,272,165,120,7,12,390,187,0,127,53,57,0,127,0,127,0,127
1400000US25025091100,25025091100,"Census Tract 911, Suffolk County, Massachusetts",5137,475,3024,400,642,202,0,127,1169,332,28,43,225,204,49,46,17,26,32,37
1400000US25025091200,25025091200,"Census Tract 912, Suffolk County, Massachusetts",3097,451,1545,418,560,287,0,127,299,327,0,127,657,288,36,57,3,7,33,56
1400000US25025091300,25025091300,"Census Tract 913, Suffolk County, Massachusetts",2043,397,161,87,797,246,118,155,69,101,0,127,784,380,114,117,105,115,9,16
1400000US25025091400,25025091400,"Census Tract 914, Suffolk County, Massachusetts",2306,401,483,293,1323,338,18,30,49,76,0,127,374,174,59,70,31,52,28,46
1400000US25025091500,25025091500,"Census Tract 915, Suffolk County, Massachusetts",5219,624,741,327,2497,525,0,127,169,151,0,127,1724,587,88,105,70,100,18,30
1400000US25025091600,25025091600,"Census Tract 916, Suffolk County, Massachusetts",3341,397,395,146,1251,319,12,18,1104,396,0,127,403,330,176,131,39,42,137,138
1400000US25025091700,25025091700,"Census Tract 917, Suffolk County, Massachusetts",2727,429,347,265,1090,299,0,127,26,53,0,127,1072,411,192,186,24,36,168,184
1400000US25025091800,25025091800,"Census Tract 918, Suffolk County, Massachusetts",2854,441,157,252,1766,486,91,128,26,46,0,127,712,272,102,95,58,63,44,85
1400000US25025091900,25025091900,"Census Tract 919, Suffolk County, Massachusetts",3658,408,306,182,2594,457,0,127,0,127,0,127,490,263,268,194,47,78,221,182
1400000US25025092000,25025092000,"Census Tract 920, Suffolk County, Massachusetts",4783,546,497,215,2951,457,17,28,471,267,7,12,745,326,95,131,13,21,82,130
1400000US25025092100,25025092100,"Census Tract 921, Suffolk County, Massachusetts",6585,731,2744,575,1156,300,0,127,2209,567,0,127,333,229,143,107,40,60,103,88
1400000US25025092200,25025092200,"Census Tract 922, Suffolk County, Massachusetts",3164,436,1170,381,1107,244,75,116,153,138,0,127,607,226,52,70,0,127,52,70
1400000US25025092300,25025092300,"Census Tract 923, Suffolk County, Massachusetts",2682,430,10,17,2188,450,0,127,10,15,0,127,462,309,12,19,0,127,12,19
1400000US25025092400,25025092400,"Census Tract 924, Suffolk County, Massachusetts",5428,729,727,494,3490,710,63,100,119,192,0,127,961,482,68,44,0,127,68,44
1400000US25025100100,25025100100,"Census Tract 1001, Suffolk County, Massachusetts",5557,625,368,201,3455,496,72,75,30,49,0,127,1499,519,133,127,65,105,68,80
1400000US25025100200,25025100200,"Census Tract 1002, Suffolk County, Massachusetts",3316,567,246,174,2866,616,17,22,0,127,0,127,156,112,31,35,0,127,31,35
1400000US25025100300,25025100300,"Census Tract 1003, Suffolk County, Massachusetts",4563,1105,258,196,2727,654,0,127,0,127,0,127,1443,1537,135,155,99,154,36,32
1400000US25025100400,25025100400,"Census Tract 1004, Suffolk County, Massachusetts",5079,759,1021,449,3481,605,0,127,352,261,0,127,217,231,8,17,0,127,8,17
1400000US25025100500,25025100500,"Census Tract 1005, Suffolk County, Massachusetts",5718,703,979,339,3559,685,49,76,296,186,0,127,579,353,256,193,12,19,244,194
1400000US25025100601,25025100601,"Census Tract 1006.01, Suffolk County, Massachusetts",5467,953,3034,850,1458,373,34,36,524,253,0,127,206,172,211,183,6,12,205,182
1400000US25025100602,25025100602,"Census Tract 1006.02, Suffolk County, Massachusetts",2279,390,1659,338,282,164,0,127,209,176,0,127,31,38,98,86,89,85,9,15
1400000US25025100700,25025100700,"Census Tract 1007, Suffolk County, Massachusetts",4986,462,4777,477,104,77,0,127,0,127,0,127,82,101,23,27,0,127,23,27
1400000US25025100800,25025100800,"Census Tract 1008, Suffolk County, Massachusetts",5935,665,3645,569,1536,411,0,127,426,137,0,127,240,224,88,109,0,127,88,109
1400000US25025100900,25025100900,"Census Tract 1009, Suffolk County, Massachusetts",4917,478,1280,310,2719,384,0,127,786,326,0,127,39,35,93,71,43,50,50,36
1400000US25025101001,25025101001,"Census Tract 1010.01, Suffolk County, Massachusetts",5966,459,295,175,5284,512,0,127,16,26,0,127,272,212,99,75,26,43,73,63
1400000US25025101002,25025101002,"Census Tract 1010.02, Suffolk County, Massachusetts",5512,916,557,326,4475,830,0,127,0,127,81,119,307,208,92,71,0,127,92,71
1400000US25025101101,25025101101,"Census Tract 1011.01, Suffolk County, Massachusetts",3182,397,127,135,2941,399,0,127,51,83,0,127,35,60,28,31,10,15,18,27
1400000US25025101102,25025101102,"Census Tract 1011.02, Suffolk County, Massachusetts",3657,525,80,116,3388,513,0,127,0,127,0,127,167,154,22,37,0,127,22,37
1400000US25025110100,25025110100,"Census Tract 1101, Suffolk County, Massachusetts",6998,891,3966,685,965,312,439,307,612,405,0,127,857,497,159,129,0,127,159,129
1400000US25025110200,25025110200,"Census Tract 1102, Suffolk County, Massachusetts",2158,190,934,219,781,225,0,127,38,63,0,127,290,136,115,91,0,127,115,91
1400000US25025110300,25025110300,"Census Tract 1103, Suffolk County, Massachusetts",2706,413,1608,291,427,137,0,127,39,37,0,127,352,206,280,230,230,225,50,45
1400000US25025110401,25025110401,"Census Tract 1104.01, Suffolk County, Massachusetts",3697,443,1877,467,768,267,0,127,57,86,0,127,928,378,67,68,0,127,67,68
1400000US25025110402,25025110402,"Census Tract 1104.02, Suffolk County, Massachusetts",4496,522,2664,450,1123,403,24,30,107,141,0,127,553,282,25,26,9,15,16,20
1400000US25025110501,25025110501,"Census Tract 1105.01, Suffolk County, Massachusetts",3840,416,3393,470,150,158,0,127,46,37,0,127,48,49,203,176,0,127,203,176
1400000US25025110502,25025110502,"Census Tract 1105.02, Suffolk County, Massachusetts",3925,423,2982,452,615,235,0,127,127,140,0,127,201,123,0,127,0,127,0,127
1400000US25025110601,25025110601,"Census Tract 1106.01, Suffolk County, Massachusetts",3003,632,2771,530,81,120,0,127,30,37,0,127,0,127,121,97,7,11,114,94
1400000US25025110602,25025110602,"Census Tract 1106.02, Suffolk County, Massachusetts",6212,622,5468,670,247,168,9,14,38,64,0,127,236,210,214,138,87,107,127,97
1400000US25025120101,25025120101,"Census Tract 1201.01, Suffolk County, Massachusetts",2541,327,1806,369,257,140,0,127,216,164,0,127,186,120,76,58,25,37,51,45
1400000US25025120102,25025120102,"Census Tract 1201.02, Suffolk County, Massachusetts",4112,488,3483,448,347,177,0,127,183,143,0,127,32,51,67,55,0,127,67,55
1400000US25025120200,25025120200,"Census Tract 1202, Suffolk County, Massachusetts",3702,379,2713,416,533,249,55,56,63,40,0,127,276,164,62,63,29,52,33,41
1400000US25025120300,25025120300,"Census Tract 1203, Suffolk County, Massachusetts",4492,488,2288,398,1089,325,0,127,196,127,0,127,472,283,447,412,170,181,277,293
1400000US25025120400,25025120400,"Census Tract 1204, Suffolk County, Massachusetts",6144,638,4849,604,327,106,70,83,416,200,0,127,294,198,188,108,0,127,188,108
1400000US25025120500,25025120500,"Census Tract 1205, Suffolk County, Massachusetts",2386,398,1024,271,138,107,0,127,84,61,0,127,1014,377,126,73,34,38,92,61
1400000US25025120600,25025120600,"Census Tract 1206, Suffolk County, Massachusetts",2685,340,2167,336,26,28,0,127,233,124,0,127,227,152,32,32,0,127,32,32
1400000US25025120700,25025120700,"Census Tract 1207, Suffolk County, Massachusetts",2224,260,1751,287,132,110,12,21,181,119,0,127,109,97,39,33,0,127,39,33
1400000US25025130100,25025130100,"Census Tract 1301, Suffolk County, Massachusetts",5419,396,4718,469,145,164,0,127,387,286,0,127,161,168,8,12,0,127,8,12
1400000US25025130200,25025130200,"Census Tract 1302, Suffolk County, Massachusetts",5294,497,4803,466,270,258,7,12,146,99,0,127,11,18,57,77,0,127,57,77
