GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
Id,Id2,Geography,Estimate; Median gross rent -- - Total:,Margin of Error; Median gross rent -- - Total:,Estimate; Median gross rent -- - Total: - Built 2010 or later,Margin of Error; Median gross rent -- - Total: - Built 2010 or later,Estimate; Median gross rent -- - Total: - Built 2000 to 2009,Margin of Error; Median gross rent -- - Total: - Built 2000 to 2009,Estimate; Median gross rent -- - Total: - Built 1990 to 1999,Margin of Error; Median gross rent -- - Total: - Built 1990 to 1999,Estimate; Median gross rent -- - Total: - Built 1980 to 1989,Margin of Error; Median gross rent -- - Total: - Built 1980 to 1989,Estimate; Median gross rent -- - Total: - Built 1970 to 1979,Margin of Error; Median gross rent -- - Total: - Built 1970 to 1979,Estimate; Median gross rent -- - Total: - Built 1960 to 1969,Margin of Error; Median gross rent -- - Total: - Built 1960 to 1969,Estimate; Median gross rent -- - Total: - Built 1950 to 1959,Margin of Error; Median gross rent -- - Total: - Built 1950 to 1959,Estimate; Median gross rent -- - Total: - Built 1940 to 1949,Margin of Error; Median gross rent -- - Total: - Built 1940 to 1949,Estimate; Median gross rent -- - Total: - Built 1939 or earlier,Margin of Error; Median gross rent -- - Total: - Built 1939 or earlier
1400000US25017370300,25017370300,"Census Tract 3703, Middlesex County, Massachusetts",1426,156,-,**,"2,000+",***,1086,1207,1295,322,1135,145,1322,508,-,**,1626,148,1520,243
1400000US25017370400,25017370400,"Census Tract 3704, Middlesex County, Massachusetts",1485,100,-,**,-,**,-,**,-,**,1353,214,-,**,1579,314,1241,497,1515,158
1400000US25017373100,25017373100,"Census Tract 3731, Middlesex County, Massachusetts",1690,140,-,**,-,**,-,**,-,**,-,**,992,1272,1603,257,1841,312,1745,185
1400000US25017373200,25017373200,"Census Tract 3732, Middlesex County, Massachusetts",1377,117,-,**,1708,1153,-,**,263,2121,1188,97,345,275,1333,190,1469,187,1527,240
1400000US25017373300,25017373300,"Census Tract 3733, Middlesex County, Massachusetts",1548,233,-,**,-,**,1375,186,-,**,1054,1688,243,1985,-,**,-,**,1647,245
1400000US25017373400,25017373400,"Census Tract 3734, Middlesex County, Massachusetts",1730,115,-,**,-,**,-,**,-,**,1665,206,-,**,1273,512,"2,000+",***,1853,236
1400000US25017373500,25017373500,"Census Tract 3735, Middlesex County, Massachusetts",1866,146,-,**,-,**,-,**,-,**,-,**,1725,168,-,**,-,**,1908,209
1400000US25017373600,25017373600,"Census Tract 3736, Middlesex County, Massachusetts",1932,300,-,**,-,**,-,**,575,893,-,**,-,**,-,**,-,**,1833,232
1400000US25017373700,25017373700,"Census Tract 3737, Middlesex County, Massachusetts",1908,215,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,1908,211
1400000US25017373800,25017373800,"Census Tract 3738, Middlesex County, Massachusetts",1719,197,-,**,-,**,-,**,436,1407,"2,000+",***,1663,241,1609,514,-,**,1959,292
1400000US25017373900,25017373900,"Census Tract 3739, Middlesex County, Massachusetts","2,000+",***,-,**,"2,000+",***,-,**,-,**,"2,000+",***,-,**,-,**,-,**,1824,215
1400000US25017374000,25017374000,"Census Tract 3740, Middlesex County, Massachusetts",441,2092,-,**,-,**,-,**,242,66,-,**,-,**,-,**,-,**,-,**
1400000US25017374100,25017374100,"Census Tract 3741, Middlesex County, Massachusetts",1929,220,-,**,"2,000+",***,"2,000+",***,1417,1135,-,**,"2,000+",***,"2,000+",***,-,**,1639,173
1400000US25017374200,25017374200,"Census Tract 3742, Middlesex County, Massachusetts",1729,319,-,**,-,**,-,**,-,**,-,**,"2,000+",***,1453,773,-,**,1886,370
1400000US25017374300,25017374300,"Census Tract 3743, Middlesex County, Massachusetts","2,000+",***,-,**,-,**,1469,1415,-,**,-,**,-,**,-,**,"2,000+",***,-,**
1400000US25017374400,25017374400,"Census Tract 3744, Middlesex County, Massachusetts",1099,466,-,**,"2,000+",***,-,**,936,926,375,599,-,**,-,**,-,**,1362,1678
1400000US25017374500,25017374500,"Census Tract 3745, Middlesex County, Massachusetts",1437,213,-,**,"2,000+",***,-,**,1113,153,1054,1130,1177,383,1385,328,-,**,1589,319
1400000US25017374600,25017374600,"Census Tract 3746, Middlesex County, Massachusetts",1666,99,-,**,-,**,1054,1572,1319,619,-,**,1880,357,1772,95,-,**,1554,215
1400000US25017374700,25017374700,"Census Tract 3747, Middlesex County, Massachusetts",1640,75,-,**,1778,1514,1330,1105,1410,64,1661,108,1597,676,1724,157,-,**,1782,164
1400000US25017374800,25017374800,"Census Tract 3748, Middlesex County, Massachusetts",1464,144,-,**,1494,207,1179,1024,1410,711,1667,153,-,**,1258,1365,-,**,1541,761
1400000US25017382100,25017382100,"Census Tract 3821, Middlesex County, Massachusetts",1077,643,-,**,-,**,363,448,-,**,-,**,-,**,-,**,-,**,"2,000+",***
1400000US25017382200,25017382200,"Census Tract 3822, Middlesex County, Massachusetts",1441,243,-,**,"2,000+",***,-,**,-,**,-,**,1350,439,1000,606,1684,157,1522,243
1400000US25017382300,25017382300,"Census Tract 3823, Middlesex County, Massachusetts",1284,138,-,**,-,**,-,**,-,**,-,**,1023,708,1328,164,-,**,1302,196
1400000US25017382400,25017382400,"Census Tract 3824, Middlesex County, Massachusetts",556,112,-,**,-,**,-,**,-,**,475,679,361,247,437,250,720,527,598,954
1400000US25017382500,25017382500,"Census Tract 3825, Middlesex County, Massachusetts",1384,78,-,**,1671,469,-,**,-,**,1020,159,1255,145,1423,305,-,**,1332,101
1400000US25017382601,25017382601,"Census Tract 3826.01, Middlesex County, Massachusetts",1248,85,-,**,-,**,1327,90,1189,60,1324,149,-,**,-,**,-,**,-,**
1400000US25017382602,25017382602,"Census Tract 3826.02, Middlesex County, Massachusetts",639,336,-,**,767,576,-,**,289,29,-,**,-,**,"2,000+",***,-,**,-,**
1400000US25017383101,25017383101,"Census Tract 3831.01, Middlesex County, Massachusetts",979,63,-,**,709,578,-,**,-,**,976,179,1000,229,-,**,988,618,979,72
1400000US25017383102,25017383102,"Census Tract 3831.02, Middlesex County, Massachusetts",905,132,-,**,-,**,1042,480,740,115,759,115,1033,131,1091,594,865,420,931,289
1400000US25017383200,25017383200,"Census Tract 3832, Middlesex County, Massachusetts",1121,168,-,**,-,**,-,**,817,677,1579,300,942,44,1403,75,995,809,1121,166
1400000US25017383300,25017383300,"Census Tract 3833, Middlesex County, Massachusetts",1019,96,-,**,988,435,887,647,-,**,1243,1819,-,**,967,568,-,**,993,110
1400000US25017383400,25017383400,"Census Tract 3834, Middlesex County, Massachusetts",1158,224,-,**,-,**,-,**,-,**,864,978,1034,733,1260,274,1175,842,1270,406
1400000US25017383501,25017383501,"Census Tract 3835.01, Middlesex County, Massachusetts",1047,199,-,**,-,**,1606,344,1215,533,1394,103,1365,464,551,352,427,216,1003,290
1400000US25017383502,25017383502,"Census Tract 3835.02, Middlesex County, Massachusetts",1018,129,-,**,-,**,-,**,294,1458,975,1303,1100,391,-,**,-,**,989,134
1400000US25017383600,25017383600,"Census Tract 3836, Middlesex County, Massachusetts",1276,126,-,**,-,**,1861,1326,1300,107,1184,244,1280,513,1415,116,1202,155,240,419
1400000US25017383700,25017383700,"Census Tract 3837, Middlesex County, Massachusetts",1330,158,-,**,-,**,-,**,1375,1385,1167,310,1292,1571,1609,568,-,**,-,**
1400000US25017383800,25017383800,"Census Tract 3838, Middlesex County, Massachusetts",1204,80,-,**,-,**,-,**,-,**,-,**,-,**,1198,571,-,**,-,**
1400000US25017383901,25017383901,"Census Tract 3839.01, Middlesex County, Massachusetts",739,590,1055,1022,-,**,722,827,1738,397,382,1142,-,**,-,**,-,**,-,**
1400000US25017383902,25017383902,"Census Tract 3839.02, Middlesex County, Massachusetts","2,000+",***,-,**,-,**,-,**,-,**,-,**,"2,000+",***,-,**,-,**,-,**
1400000US25017384001,25017384001,"Census Tract 3840.01, Middlesex County, Massachusetts",1477,1337,-,**,-,**,-,**,-,**,-,**,1237,1938,-,**,-,**,-,**
1400000US25017384002,25017384002,"Census Tract 3840.02, Middlesex County, Massachusetts",1371,82,-,**,-,**,-,**,1247,180,1359,81,1596,224,1383,68,-,**,1216,633
1400000US25017385100,25017385100,"Census Tract 3851, Middlesex County, Massachusetts",825,349,-,**,-,**,-,**,-,**,842,156,393,482,1060,823,-,**,991,165
1400000US25017385201,25017385201,"Census Tract 3852.01, Middlesex County, Massachusetts",1197,92,-,**,-,**,1417,376,1038,1073,1350,52,-,**,-,**,-,**,1180,84
1400000US25017385202,25017385202,"Census Tract 3852.02, Middlesex County, Massachusetts",1891,423,-,**,-,**,"2,000+",***,1882,291,-,**,-,**,891,797,-,**,"2,000+",***
1400000US25017386100,25017386100,"Census Tract 3861, Middlesex County, Massachusetts","2,000+",***,-,**,-,**,"2,000+",***,-,**,-,**,-,**,-,**,-,**,"2,000+",***
1400000US25017387100,25017387100,"Census Tract 3871, Middlesex County, Massachusetts",1196,411,-,**,-,**,280,1445,-,**,-,**,889,1212,-,**,-,**,1321,199
1400000US25017387201,25017387201,"Census Tract 3872.01, Middlesex County, Massachusetts",909,576,-,**,-,**,325,214,-,**,348,1016,949,28,-,**,-,**,"2,000+",***
1400000US25017387202,25017387202,"Census Tract 3872.02, Middlesex County, Massachusetts",1174,384,-,**,-,**,-,**,-,**,1556,672,1015,341,-,**,-,**,-,**
1400000US25017388100,25017388100,"Census Tract 3881, Middlesex County, Massachusetts",926,62,-,**,-,**,-,**,895,146,954,68,834,211,-,**,-,**,-,**
1400000US25017388200,25017388200,"Census Tract 3882, Middlesex County, Massachusetts",1127,351,-,**,1576,1015,1720,561,-,**,933,266,-,**,-,**,-,**,795,330
1400000US25017388300,25017388300,"Census Tract 3883, Middlesex County, Massachusetts",476,231,-,**,1324,394,-,**,340,913,246,103,276,79,253,120,790,719,834,118
1400000US25017980000,25017980000,"Census Tract 9800, Middlesex County, Massachusetts",-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25021400100,25021400100,"Census Tract 4001, Norfolk County, Massachusetts",1703,233,-,**,-,**,-,**,1917,644,253,1177,1563,2924,"2,000+",***,1967,355,1668,354
1400000US25021400200,25021400200,"Census Tract 4002, Norfolk County, Massachusetts",1764,144,-,**,-,**,-,**,"2,000+",***,1981,211,1426,853,2000,376,290,1026,1775,222
1400000US25021400300,25021400300,"Census Tract 4003, Norfolk County, Massachusetts","2,000+",***,-,**,-,**,-,**,-,**,"2,000+",***,"2,000+",***,1776,283,"2,000+",***,"2,000+",***
1400000US25021400400,25021400400,"Census Tract 4004, Norfolk County, Massachusetts",1739,87,-,**,-,**,-,**,1671,982,1613,426,1935,391,1503,434,"2,000+",***,1770,113
1400000US25021400500,25021400500,"Census Tract 4005, Norfolk County, Massachusetts","2,000+",***,-,**,-,**,-,**,"2,000+",***,"2,000+",***,"2,000+",***,1887,300,1904,198,1996,178
1400000US25021400600,25021400600,"Census Tract 4006, Norfolk County, Massachusetts","2,000+",***,-,**,-,**,-,**,1887,390,1879,212,-,**,-,**,1882,433,"2,000+",***
1400000US25021400700,25021400700,"Census Tract 4007, Norfolk County, Massachusetts","2,000+",***,-,**,"2,000+",***,-,**,"2,000+",***,-,**,1597,445,1952,471,"2,000+",***,"2,000+",***
1400000US25021400800,25021400800,"Census Tract 4008, Norfolk County, Massachusetts",1594,235,-,**,1621,797,-,**,1602,1827,1838,306,328,472,1922,840,1650,976,1493,384
1400000US25021400900,25021400900,"Census Tract 4009, Norfolk County, Massachusetts",1842,153,-,**,"2,000+",***,1987,345,1975,1218,1706,215,"2,000+",***,1813,196,330,111,1990,311
1400000US25021401000,25021401000,"Census Tract 4010, Norfolk County, Massachusetts",1709,181,-,**,-,**,-,**,-,**,-,**,221,1621,589,1041,1500,1118,1998,224
1400000US25021401100,25021401100,"Census Tract 4011, Norfolk County, Massachusetts",1606,316,-,**,-,**,1286,789,1701,320,-,**,-,**,1420,359,-,**,1614,562
1400000US25021401200,25021401200,"Census Tract 4012, Norfolk County, Massachusetts",1889,102,-,**,1828,216,1780,76,1922,294,-,**,1794,123,1842,131,1671,1204,"2,000+",***
1400000US25021402101,25021402101,"Census Tract 4021.01, Norfolk County, Massachusetts",1310,163,-,**,"2,000+",***,-,**,716,225,488,1042,1286,201,1522,450,-,**,1353,49
1400000US25021402102,25021402102,"Census Tract 4021.02, Norfolk County, Massachusetts",1299,127,-,**,-,**,-,**,-,**,796,808,1458,489,1225,1202,384,945,1420,182
1400000US25021402200,25021402200,"Census Tract 4022, Norfolk County, Massachusetts",1346,177,-,**,-,**,-,**,-,**,-,**,1219,691,1850,474,1691,144,1184,153
1400000US25021402300,25021402300,"Census Tract 4023, Norfolk County, Massachusetts","2,000+",***,-,**,-,**,-,**,-,**,-,**,-,**,1979,411,-,**,-,**
1400000US25021402400,25021402400,"Census Tract 4024, Norfolk County, Massachusetts",1727,192,-,**,1887,272,"2,000+",***,-,**,-,**,-,**,1529,430,1344,1271,1434,177
1400000US25021402500,25021402500,"Census Tract 4025, Norfolk County, Massachusetts",1418,359,-,**,1705,547,989,147,-,**,-,**,-,**,-,**,-,**,1202,400
1400000US25021403100,25021403100,"Census Tract 4031, Norfolk County, Massachusetts",1188,140,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25021403300,25021403300,"Census Tract 4033, Norfolk County, Massachusetts",1809,201,-,**,1719,944,-,**,-,**,-,**,-,**,-,**,-,**,1682,125
1400000US25021403400,25021403400,"Census Tract 4034, Norfolk County, Massachusetts",451,119,-,**,-,**,-,**,292,117,499,1706,285,26,455,708,522,359,-,**
1400000US25021403500,25021403500,"Census Tract 4035, Norfolk County, Massachusetts","2,000+",***,"2,000+",***,"2,000+",***,-,**,"2,000+",***,1708,793,-,**,-,**,-,**,1457,715
1400000US25021404100,25021404100,"Census Tract 4041, Norfolk County, Massachusetts","2,000+",***,-,**,1986,403,"2,000+",***,-,**,1750,233,-,**,397,3551,"2,000+",***,"2,000+",***
1400000US25021404201,25021404201,"Census Tract 4042.01, Norfolk County, Massachusetts",1087,636,547,1698,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25021404202,25021404202,"Census Tract 4042.02, Norfolk County, Massachusetts","2,000+",***,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,"2,000+",***
1400000US25021404301,25021404301,"Census Tract 4043.01, Norfolk County, Massachusetts","2,000+",***,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25021404302,25021404302,"Census Tract 4043.02, Norfolk County, Massachusetts","2,000+",***,-,**,-,**,-,**,"2,000+",***,-,**,-,**,"2,000+",***,1413,1125,1463,1074
1400000US25021404400,25021404400,"Census Tract 4044, Norfolk County, Massachusetts",1076,157,-,**,-,**,-,**,1018,887,439,1434,296,1418,-,**,1037,149,1328,146
1400000US25021405100,25021405100,"Census Tract 4051, Norfolk County, Massachusetts",1485,1335,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,1375,280
1400000US25021406101,25021406101,"Census Tract 4061.01, Norfolk County, Massachusetts",966,277,-,**,-,**,-,**,-,**,1313,1920,782,102,959,371,-,**,1010,1129
1400000US25021406102,25021406102,"Census Tract 4061.02, Norfolk County, Massachusetts",1004,954,-,**,-,**,-,**,-,**,396,197,-,**,-,**,-,**,1142,456
1400000US25021407100,25021407100,"Census Tract 4071, Norfolk County, Massachusetts",1289,140,-,**,-,**,1172,683,1167,753,1407,159,1018,1356,1270,357,-,**,1422,671
1400000US25021408101,25021408101,"Census Tract 4081.01, Norfolk County, Massachusetts",536,64,-,**,-,**,-,**,-,**,-,**,"2,000+",***,525,222,-,**,-,**
1400000US25021408102,25021408102,"Census Tract 4081.02, Norfolk County, Massachusetts",1019,203,-,**,-,**,-,**,320,55,1125,1160,1563,1235,1625,1327,-,**,1057,197
1400000US25021409101,25021409101,"Census Tract 4091.01, Norfolk County, Massachusetts",1692,733,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25021409102,25021409102,"Census Tract 4091.02, Norfolk County, Massachusetts",1083,666,-,**,-,**,-,**,-,**,881,702,416,512,-,**,-,**,-,**
1400000US25021410100,25021410100,"Census Tract 4101, Norfolk County, Massachusetts",945,62,-,**,1683,616,-,**,-,**,846,389,928,477,1038,1206,-,**,838,280
1400000US25021410300,25021410300,"Census Tract 4103, Norfolk County, Massachusetts",1822,155,-,**,1775,142,"2,000+",***,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25021410400,25021410400,"Census Tract 4104, Norfolk County, Massachusetts",1212,65,-,**,-,**,1128,110,1281,112,1171,61,1308,122,1313,162,-,**,1185,396
1400000US25021411100,25021411100,"Census Tract 4111, Norfolk County, Massachusetts",1363,97,-,**,1436,170,1529,231,-,**,-,**,-,**,-,**,-,**,453,546
1400000US25021411200,25021411200,"Census Tract 4112, Norfolk County, Massachusetts",1425,301,-,**,-,**,-,**,-,**,-,**,-,**,-,**,1697,173,1077,360
1400000US25021411301,25021411301,"Census Tract 4113.01, Norfolk County, Massachusetts",863,1211,-,**,-,**,"2,000+",***,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25021411302,25021411302,"Census Tract 4113.02, Norfolk County, Massachusetts",925,1174,-,**,-,**,-,**,-,**,-,**,-,**,950,917,-,**,-,**
1400000US25021412100,25021412100,"Census Tract 4121, Norfolk County, Massachusetts",648,722,-,**,1422,155,-,**,348,50,-,**,"2,000+",***,-,**,-,**,1609,1872
1400000US25021412200,25021412200,"Census Tract 4122, Norfolk County, Massachusetts",1420,78,-,**,-,**,-,**,"2,000+",***,1289,473,1403,67,-,**,-,**,-,**
1400000US25021412300,25021412300,"Census Tract 4123, Norfolk County, Massachusetts",1861,535,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25021413100,25021413100,"Census Tract 4131, Norfolk County, Massachusetts",1128,157,-,**,-,**,-,**,1346,63,1241,174,957,80,848,47,1400,603,1121,529
1400000US25021413200,25021413200,"Census Tract 4132, Norfolk County, Massachusetts",880,141,-,**,-,**,850,292,299,596,1059,267,792,129,1016,522,740,670,1375,654
1400000US25021413300,25021413300,"Census Tract 4133, Norfolk County, Massachusetts",1268,279,-,**,-,**,-,**,1788,961,1055,562,821,1486,-,**,957,939,1121,538
1400000US25021413401,25021413401,"Census Tract 4134.01, Norfolk County, Massachusetts",1121,71,-,**,838,270,-,**,-,**,1307,450,-,**,1116,57,896,1531,1146,88
1400000US25021413402,25021413402,"Census Tract 4134.02, Norfolk County, Massachusetts",1515,107,-,**,-,**,1566,197,1553,236,1496,185,1643,250,1544,247,-,**,1380,36
1400000US25021413500,25021413500,"Census Tract 4135, Norfolk County, Massachusetts",1322,156,-,**,1228,421,"2,000+",***,1645,217,1707,131,1625,398,1104,144,589,1030,997,392
1400000US25021414100,25021414100,"Census Tract 4141, Norfolk County, Massachusetts",1879,162,-,**,1911,212,-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25021414200,25021414200,"Census Tract 4142, Norfolk County, Massachusetts","2,000+",***,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25021414300,25021414300,"Census Tract 4143, Norfolk County, Massachusetts",1133,312,-,**,1902,435,-,**,379,519,396,242,1284,553,-,**,-,**,1104,647
1400000US25021415101,25021415101,"Census Tract 4151.01, Norfolk County, Massachusetts",1647,306,-,**,"2,000+",***,-,**,1519,766,-,**,-,**,-,**,1618,1131,"2,000+",***
1400000US25021415102,25021415102,"Census Tract 4151.02, Norfolk County, Massachusetts",1293,194,-,**,-,**,1417,500,1707,150,1093,551,628,183,-,**,-,**,1143,713
1400000US25021415200,25021415200,"Census Tract 4152, Norfolk County, Massachusetts",1591,170,-,**,1699,217,1619,534,1665,386,1316,1633,-,**,-,**,-,**,-,**
1400000US25021415300,25021415300,"Census Tract 4153, Norfolk County, Massachusetts",1245,232,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25021416101,25021416101,"Census Tract 4161.01, Norfolk County, Massachusetts",289,190,-,**,-,**,-,**,267,30,291,553,-,**,-,**,-,**,1483,660
1400000US25021416102,25021416102,"Census Tract 4161.02, Norfolk County, Massachusetts",1085,221,-,**,1043,260,-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25021416200,25021416200,"Census Tract 4162, Norfolk County, Massachusetts",1573,342,-,**,-,**,-,**,-,**,1580,637,-,**,-,**,-,**,1587,607
1400000US25021416300,25021416300,"Census Tract 4163, Norfolk County, Massachusetts",1277,179,-,**,-,**,-,**,-,**,854,11,-,**,1398,859,-,**,1450,203
1400000US25021416400,25021416400,"Census Tract 4164, Norfolk County, Massachusetts",1806,440,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,"2,000+",***
1400000US25021417100,25021417100,"Census Tract 4171, Norfolk County, Massachusetts",1246,106,-,**,-,**,-,**,-,**,1241,146,-,**,1131,615,1191,120,1357,200
1400000US25021417200,25021417200,"Census Tract 4172, Norfolk County, Massachusetts",1289,108,-,**,1929,246,1393,180,1340,271,1382,240,1185,454,1054,161,-,**,1155,158
1400000US25021417300,25021417300,"Census Tract 4173, Norfolk County, Massachusetts",1392,214,-,**,1194,127,"2,000+",***,1599,312,-,**,-,**,-,**,921,126,-,**
1400000US25021417400,25021417400,"Census Tract 4174, Norfolk County, Massachusetts",1165,394,-,**,-,**,-,**,-,**,-,**,-,**,"2,000+",***,-,**,1159,578
1400000US25021417501,25021417501,"Census Tract 4175.01, Norfolk County, Massachusetts",1375,61,-,**,-,**,-,**,-,**,1271,145,1335,90,1671,208,-,**,1393,123
1400000US25021417502,25021417502,"Census Tract 4175.02, Norfolk County, Massachusetts",1177,78,-,**,-,**,1188,332,872,352,1448,289,988,90,1301,262,1313,879,1163,148
1400000US25021417601,25021417601,"Census Tract 4176.01, Norfolk County, Massachusetts",1151,126,-,**,-,**,-,**,1378,397,1045,810,870,227,1091,365,-,**,1264,239
1400000US25021417602,25021417602,"Census Tract 4176.02, Norfolk County, Massachusetts",1122,132,-,**,-,**,-,**,-,**,968,820,943,1161,1298,1193,1032,180,1515,376
1400000US25021417701,25021417701,"Census Tract 4177.01, Norfolk County, Massachusetts",1168,55,-,**,1855,201,828,556,1112,168,1172,80,1349,156,1147,75,1600,939,1152,76
1400000US25021417702,25021417702,"Census Tract 4177.02, Norfolk County, Massachusetts",1277,113,-,**,-,**,-,**,-,**,1246,175,1160,217,-,**,-,**,1595,278
1400000US25021417801,25021417801,"Census Tract 4178.01, Norfolk County, Massachusetts",1177,79,-,**,-,**,-,**,-,**,1183,335,1010,255,-,**,1195,1017,1467,614
1400000US25021417802,25021417802,"Census Tract 4178.02, Norfolk County, Massachusetts",387,28,-,**,-,**,516,424,-,**,338,124,379,135,360,41,512,325,421,114
1400000US25021417901,25021417901,"Census Tract 4179.01, Norfolk County, Massachusetts",1082,64,-,**,1680,151,1377,243,1159,101,1011,665,536,37,1031,654,1124,44,1179,306
1400000US25021417902,25021417902,"Census Tract 4179.02, Norfolk County, Massachusetts",1252,136,-,**,-,**,-,**,-,**,1369,230,1404,154,1316,191,1735,177,1056,210
1400000US25021418002,25021418002,"Census Tract 4180.02, Norfolk County, Massachusetts",1440,58,-,**,1794,245,1496,217,1437,151,1374,90,1625,176,1628,207,1063,281,1345,150
1400000US25021418003,25021418003,"Census Tract 4180.03, Norfolk County, Massachusetts",1759,69,-,**,1931,323,1933,222,1574,270,-,**,-,**,797,1220,-,**,1248,664
1400000US25021418004,25021418004,"Census Tract 4180.04, Norfolk County, Massachusetts",1189,59,-,**,-,**,373,927,-,**,1449,431,1166,56,1000,1478,1125,354,1217,92
1400000US25021418101,25021418101,"Census Tract 4181.01, Norfolk County, Massachusetts",1348,148,-,**,1887,210,-,**,425,335,1062,214,1102,812,-,**,-,**,1309,290
1400000US25021418102,25021418102,"Census Tract 4181.02, Norfolk County, Massachusetts",1336,90,-,**,1493,403,1375,267,1366,158,1286,669,1563,333,1342,572,"2,000+",***,1140,46
1400000US25021418200,25021418200,"Census Tract 4182, Norfolk County, Massachusetts",1315,146,-,**,"2,000+",***,-,**,1154,403,1141,33,-,**,1287,351,1116,98,1336,74
1400000US25021419100,25021419100,"Census Tract 4191, Norfolk County, Massachusetts",1583,203,-,**,1431,164,-,**,-,**,-,**,1413,332,1458,1296,-,**,1668,123
1400000US25021419200,25021419200,"Census Tract 4192, Norfolk County, Massachusetts",845,460,-,**,-,**,-,**,-,**,628,322,1300,900,"2,000+",***,-,**,1167,1342
1400000US25021419300,25021419300,"Census Tract 4193, Norfolk County, Massachusetts",1063,344,-,**,-,**,194,1138,1042,941,1347,99,341,218,943,60,-,**,877,240
1400000US25021419400,25021419400,"Census Tract 4194, Norfolk County, Massachusetts",1125,326,-,**,-,**,-,**,-,**,1203,231,-,**,"2,000+",***,-,**,100-,***
1400000US25021419500,25021419500,"Census Tract 4195, Norfolk County, Massachusetts",1081,171,-,**,-,**,-,**,-,**,-,**,1089,154,-,**,-,**,1025,365
1400000US25021419600,25021419600,"Census Tract 4196, Norfolk County, Massachusetts","2,000+",***,-,**,"2,000+",***,1856,832,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25021419700,25021419700,"Census Tract 4197, Norfolk County, Massachusetts",423,26,-,**,389,97,-,**,398,860,775,380,-,**,-,**,-,**,-,**
1400000US25021419800,25021419800,"Census Tract 4198, Norfolk County, Massachusetts",1292,104,-,**,1421,109,-,**,-,**,-,**,955,616,1326,122,1109,857,1333,140
1400000US25021420100,25021420100,"Census Tract 4201, Norfolk County, Massachusetts",1278,409,-,**,417,1456,-,**,1659,166,997,270,1533,464,1482,2063,-,**,1012,1432
1400000US25021420201,25021420201,"Census Tract 4202.01, Norfolk County, Massachusetts",1320,859,-,**,-,**,-,**,1285,914,528,1832,"2,000+",***,398,912,-,**,-,**
1400000US25021420202,25021420202,"Census Tract 4202.02, Norfolk County, Massachusetts",1510,146,-,**,1635,138,-,**,-,**,1351,743,-,**,799,644,-,**,-,**
1400000US25021420301,25021420301,"Census Tract 4203.01, Norfolk County, Massachusetts",714,140,-,**,-,**,-,**,-,**,299,212,445,565,1424,1601,-,**,743,56
1400000US25021420302,25021420302,"Census Tract 4203.02, Norfolk County, Massachusetts",1226,237,-,**,-,**,1315,236,741,705,481,875,1219,1508,-,**,-,**,1088,167
1400000US25021421100,25021421100,"Census Tract 4211, Norfolk County, Massachusetts",1254,325,-,**,-,**,-,**,1231,534,448,487,-,**,1732,228,-,**,1247,589
1400000US25021421200,25021421200,"Census Tract 4212, Norfolk County, Massachusetts",826,97,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,874,188
1400000US25021422100,25021422100,"Census Tract 4221, Norfolk County, Massachusetts",1050,128,-,**,775,627,-,**,-,**,-,**,-,**,1161,337,-,**,977,110
1400000US25021422200,25021422200,"Census Tract 4222, Norfolk County, Massachusetts",1213,95,1814,157,-,**,-,**,-,**,1270,117,1113,152,1118,90,-,**,1417,306
1400000US25021422301,25021422301,"Census Tract 4223.01, Norfolk County, Massachusetts",1118,431,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,1081,560
1400000US25021422302,25021422302,"Census Tract 4223.02, Norfolk County, Massachusetts",1271,95,-,**,-,**,-,**,1349,178,1249,106,1220,392,1106,311,-,**,-,**
1400000US25021422400,25021422400,"Census Tract 4224, Norfolk County, Massachusetts",1036,86,-,**,1709,206,972,118,1217,272,625,134,1075,195,1101,92,1148,738,1133,316
