GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US25017316400,25017316400,"Census Tract 3164, Middlesex County, Massachusetts",1817,87,1718,100,99,53
1400000US25017316500,25017316500,"Census Tract 3165, Middlesex County, Massachusetts",2023,80,1586,116,437,104
1400000US25017317101,25017317101,"Census Tract 3171.01, Middlesex County, Massachusetts",2649,110,1935,151,714,172
1400000US25017317102,25017317102,"Census Tract 3171.02, Middlesex County, Massachusetts",1583,62,1171,106,412,101
1400000US25017317103,25017317103,"Census Tract 3171.03, Middlesex County, Massachusetts",1702,71,1693,73,9,14
1400000US25017317201,25017317201,"Census Tract 3172.01, Middlesex County, Massachusetts",974,57,961,58,13,20
1400000US25017317202,25017317202,"Census Tract 3172.02, Middlesex County, Massachusetts",1191,62,1182,60,9,15
1400000US25017317203,25017317203,"Census Tract 3172.03, Middlesex County, Massachusetts",1612,66,1398,76,214,58
1400000US25017317300,25017317300,"Census Tract 3173, Middlesex County, Massachusetts",3470,122,2795,184,675,164
1400000US25017318100,25017318100,"Census Tract 3181, Middlesex County, Massachusetts",2164,76,2033,123,131,80
1400000US25017318200,25017318200,"Census Tract 3182, Middlesex County, Massachusetts",1361,52,1105,87,256,89
1400000US25017318300,25017318300,"Census Tract 3183, Middlesex County, Massachusetts",2390,93,2339,92,51,36
1400000US25017318400,25017318400,"Census Tract 3184, Middlesex County, Massachusetts",1162,48,1065,61,97,47
1400000US25017320101,25017320101,"Census Tract 3201.01, Middlesex County, Massachusetts",3172,97,2908,121,264,89
1400000US25017320102,25017320102,"Census Tract 3201.02, Middlesex County, Massachusetts",1569,58,1530,59,39,31
1400000US25017321100,25017321100,"Census Tract 3211, Middlesex County, Massachusetts",2883,167,1975,171,908,179
1400000US25017321200,25017321200,"Census Tract 3212, Middlesex County, Massachusetts",2728,182,1700,154,1028,167
1400000US25017321300,25017321300,"Census Tract 3213, Middlesex County, Massachusetts",3076,173,1300,184,1776,220
1400000US25017321400,25017321400,"Census Tract 3214, Middlesex County, Massachusetts",1127,54,937,65,190,53
1400000US25017321500,25017321500,"Census Tract 3215, Middlesex County, Massachusetts",2611,130,1578,178,1033,206
1400000US25017321600,25017321600,"Census Tract 3216, Middlesex County, Massachusetts",3095,130,1983,163,1112,155
1400000US25017322100,25017322100,"Census Tract 3221, Middlesex County, Massachusetts",1784,92,1633,110,151,87
1400000US25017322200,25017322200,"Census Tract 3222, Middlesex County, Massachusetts",1623,95,1171,129,452,105
1400000US25017322300,25017322300,"Census Tract 3223, Middlesex County, Massachusetts",2603,122,1686,169,917,172
1400000US25017322400,25017322400,"Census Tract 3224, Middlesex County, Massachusetts",1784,109,1305,124,479,134
1400000US25017323100,25017323100,"Census Tract 3231, Middlesex County, Massachusetts",2170,135,1937,143,233,99
1400000US25017324100,25017324100,"Census Tract 3241, Middlesex County, Massachusetts",3007,159,2592,167,415,134
1400000US25017325100,25017325100,"Census Tract 3251, Middlesex County, Massachusetts",3252,265,1909,265,1343,219
1400000US25017326100,25017326100,"Census Tract 3261, Middlesex County, Massachusetts",3516,163,3083,181,433,139
1400000US25017327101,25017327101,"Census Tract 3271.01, Middlesex County, Massachusetts",1162,64,1047,75,115,58
1400000US25017327102,25017327102,"Census Tract 3271.02, Middlesex County, Massachusetts",1440,120,1085,123,355,111
1400000US25017327103,25017327103,"Census Tract 3271.03, Middlesex County, Massachusetts",1417,93,1189,100,228,86
1400000US25017328100,25017328100,"Census Tract 3281, Middlesex County, Massachusetts",1070,51,1017,62,53,35
1400000US25017330100,25017330100,"Census Tract 3301, Middlesex County, Massachusetts",2611,102,2474,121,137,78
1400000US25017330200,25017330200,"Census Tract 3302, Middlesex County, Massachusetts",2087,96,1740,146,347,130
1400000US25017331101,25017331101,"Census Tract 3311.01, Middlesex County, Massachusetts",1180,58,852,66,328,70
1400000US25017331102,25017331102,"Census Tract 3311.02, Middlesex County, Massachusetts",2075,90,1913,107,162,88
1400000US25017331200,25017331200,"Census Tract 3312, Middlesex County, Massachusetts",1606,61,1513,76,93,61
1400000US25017331300,25017331300,"Census Tract 3313, Middlesex County, Massachusetts",2145,89,1981,111,164,87
1400000US25017332100,25017332100,"Census Tract 3321, Middlesex County, Massachusetts",2132,83,1982,114,150,76
1400000US25017332200,25017332200,"Census Tract 3322, Middlesex County, Massachusetts",3159,149,2041,154,1118,148
1400000US25017332300,25017332300,"Census Tract 3323, Middlesex County, Massachusetts",2672,91,2120,118,552,106
1400000US25017332400,25017332400,"Census Tract 3324, Middlesex County, Massachusetts",1193,34,923,65,270,60
1400000US25017333100,25017333100,"Census Tract 3331, Middlesex County, Massachusetts",3012,123,2304,154,708,116
1400000US25017333200,25017333200,"Census Tract 3332, Middlesex County, Massachusetts",2151,116,1420,157,731,168
1400000US25017333300,25017333300,"Census Tract 3333, Middlesex County, Massachusetts",1622,132,790,121,832,144
1400000US25017333400,25017333400,"Census Tract 3334, Middlesex County, Massachusetts",2468,116,1520,159,948,167
1400000US25017333501,25017333501,"Census Tract 3335.01, Middlesex County, Massachusetts",1962,86,1588,122,374,114
1400000US25017333502,25017333502,"Census Tract 3335.02, Middlesex County, Massachusetts",1459,100,791,135,668,139
1400000US25017333600,25017333600,"Census Tract 3336, Middlesex County, Massachusetts",2788,152,1461,162,1327,192
1400000US25017334100,25017334100,"Census Tract 3341, Middlesex County, Massachusetts",1796,63,1717,67,79,52
1400000US25017334200,25017334200,"Census Tract 3342, Middlesex County, Massachusetts",1578,66,1234,89,344,76
1400000US25017334300,25017334300,"Census Tract 3343, Middlesex County, Massachusetts",2505,99,2386,103,119,39
1400000US25017334400,25017334400,"Census Tract 3344, Middlesex County, Massachusetts",2656,110,2096,147,560,131
1400000US25017335100,25017335100,"Census Tract 3351, Middlesex County, Massachusetts",2441,147,1752,181,689,150
1400000US25017335200,25017335200,"Census Tract 3352, Middlesex County, Massachusetts",2118,129,1725,166,393,140
1400000US25017335300,25017335300,"Census Tract 3353, Middlesex County, Massachusetts",3166,181,2194,199,972,208
1400000US25017335400,25017335400,"Census Tract 3354, Middlesex County, Massachusetts",1872,78,1620,106,252,93
1400000US25017336100,25017336100,"Census Tract 3361, Middlesex County, Massachusetts",2263,106,1561,132,702,123
1400000US25017336200,25017336200,"Census Tract 3362, Middlesex County, Massachusetts",1995,124,1790,130,205,103
1400000US25017336300,25017336300,"Census Tract 3363, Middlesex County, Massachusetts",2376,122,1886,157,490,149
1400000US25017336401,25017336401,"Census Tract 3364.01, Middlesex County, Massachusetts",1825,83,791,161,1034,150
1400000US25017336402,25017336402,"Census Tract 3364.02, Middlesex County, Massachusetts",1929,103,963,133,966,147
1400000US25017337101,25017337101,"Census Tract 3371.01, Middlesex County, Massachusetts",1186,89,822,75,364,86
1400000US25017337102,25017337102,"Census Tract 3371.02, Middlesex County, Massachusetts",1985,115,1746,131,239,96
1400000US25017337201,25017337201,"Census Tract 3372.01, Middlesex County, Massachusetts",1436,81,954,98,482,93
1400000US25017337202,25017337202,"Census Tract 3372.02, Middlesex County, Massachusetts",2087,99,1465,110,622,93
1400000US25017337300,25017337300,"Census Tract 3373, Middlesex County, Massachusetts",2104,142,1238,152,866,169
1400000US25017338100,25017338100,"Census Tract 3381, Middlesex County, Massachusetts",1064,43,980,73,84,52
1400000US25017338200,25017338200,"Census Tract 3382, Middlesex County, Massachusetts",1526,71,906,115,620,116
1400000US25017338300,25017338300,"Census Tract 3383, Middlesex County, Massachusetts",1201,73,900,64,301,68
1400000US25017338400,25017338400,"Census Tract 3384, Middlesex County, Massachusetts",1890,87,1828,88,62,49
1400000US25017338500,25017338500,"Census Tract 3385, Middlesex County, Massachusetts",1899,100,1718,102,181,62
1400000US25017339100,25017339100,"Census Tract 3391, Middlesex County, Massachusetts",3015,125,2064,167,951,169
1400000US25017339200,25017339200,"Census Tract 3392, Middlesex County, Massachusetts",2305,67,1892,148,413,139
1400000US25017339300,25017339300,"Census Tract 3393, Middlesex County, Massachusetts",1171,88,614,100,557,101
1400000US25017339400,25017339400,"Census Tract 3394, Middlesex County, Massachusetts",1353,104,650,119,703,126
1400000US25017339500,25017339500,"Census Tract 3395, Middlesex County, Massachusetts",1633,82,963,92,670,92
1400000US25017339600,25017339600,"Census Tract 3396, Middlesex County, Massachusetts",2018,121,1078,165,940,167
1400000US25017339700,25017339700,"Census Tract 3397, Middlesex County, Massachusetts",1572,88,765,123,807,131
1400000US25017339800,25017339800,"Census Tract 3398, Middlesex County, Massachusetts",3560,160,1911,247,1649,299
1400000US25017339900,25017339900,"Census Tract 3399, Middlesex County, Massachusetts",2072,132,1039,171,1033,188
1400000US25017340000,25017340000,"Census Tract 3400, Middlesex County, Massachusetts",1088,69,514,93,574,96
1400000US25017340100,25017340100,"Census Tract 3401, Middlesex County, Massachusetts",2301,131,2136,148,165,96
1400000US25017341100,25017341100,"Census Tract 3411, Middlesex County, Massachusetts",3308,159,1559,222,1749,229
1400000US25017341200,25017341200,"Census Tract 3412, Middlesex County, Massachusetts",2457,148,1105,200,1352,217
1400000US25017341300,25017341300,"Census Tract 3413, Middlesex County, Massachusetts",2151,153,441,109,1710,171
1400000US25017341400,25017341400,"Census Tract 3414, Middlesex County, Massachusetts",2322,99,1302,147,1020,135
1400000US25017341500,25017341500,"Census Tract 3415, Middlesex County, Massachusetts",1614,83,868,138,746,139
1400000US25017341600,25017341600,"Census Tract 3416, Middlesex County, Massachusetts",2495,154,1320,177,1175,156
1400000US25017341700,25017341700,"Census Tract 3417, Middlesex County, Massachusetts",2124,126,1401,141,723,149
1400000US25017341800,25017341800,"Census Tract 3418, Middlesex County, Massachusetts",2531,155,1249,162,1282,190
1400000US25017341900,25017341900,"Census Tract 3419, Middlesex County, Massachusetts",3190,177,1444,143,1746,196
1400000US25017342100,25017342100,"Census Tract 3421, Middlesex County, Massachusetts",2872,143,1383,179,1489,199
1400000US25017342200,25017342200,"Census Tract 3422, Middlesex County, Massachusetts",2828,167,1403,181,1425,212
1400000US25017342300,25017342300,"Census Tract 3423, Middlesex County, Massachusetts",2208,139,967,167,1241,184
1400000US25017342400,25017342400,"Census Tract 3424, Middlesex County, Massachusetts",2080,142,661,135,1419,191
1400000US25017342500,25017342500,"Census Tract 3425, Middlesex County, Massachusetts",2253,167,930,186,1323,230
1400000US25017342600,25017342600,"Census Tract 3426, Middlesex County, Massachusetts",1235,128,501,141,734,133
1400000US25017350100,25017350100,"Census Tract 3501, Middlesex County, Massachusetts",3056,158,1029,158,2027,192
1400000US25017350200,25017350200,"Census Tract 3502, Middlesex County, Massachusetts",2680,130,998,213,1682,197
1400000US25017350300,25017350300,"Census Tract 3503, Middlesex County, Massachusetts",1043,59,534,105,509,101
1400000US25017350400,25017350400,"Census Tract 3504, Middlesex County, Massachusetts",2396,129,963,165,1433,154
1400000US25017350500,25017350500,"Census Tract 3505, Middlesex County, Massachusetts",762,41,296,86,466,87
1400000US25017350600,25017350600,"Census Tract 3506, Middlesex County, Massachusetts",1068,56,395,128,673,109
1400000US25017350700,25017350700,"Census Tract 3507, Middlesex County, Massachusetts",2595,208,606,115,1989,217
1400000US25017350800,25017350800,"Census Tract 3508, Middlesex County, Massachusetts",862,30,413,94,449,98
1400000US25017350900,25017350900,"Census Tract 3509, Middlesex County, Massachusetts",1540,94,504,95,1036,109
1400000US25017351000,25017351000,"Census Tract 3510, Middlesex County, Massachusetts",3097,136,889,157,2208,191
1400000US25017351100,25017351100,"Census Tract 3511, Middlesex County, Massachusetts",2526,135,810,162,1716,196
1400000US25017351200,25017351200,"Census Tract 3512, Middlesex County, Massachusetts",3484,207,1083,214,2401,263
1400000US25017351300,25017351300,"Census Tract 3513, Middlesex County, Massachusetts",1856,167,601,157,1255,191
1400000US25017351400,25017351400,"Census Tract 3514, Middlesex County, Massachusetts",3061,136,1075,200,1986,221
1400000US25017351500,25017351500,"Census Tract 3515, Middlesex County, Massachusetts",1001,85,357,111,644,125
1400000US25017352100,25017352100,"Census Tract 3521, Middlesex County, Massachusetts",1697,137,1030,110,667,134
1400000US25017352200,25017352200,"Census Tract 3522, Middlesex County, Massachusetts",1177,84,334,111,843,128
1400000US25017352300,25017352300,"Census Tract 3523, Middlesex County, Massachusetts",1312,102,444,106,868,128
1400000US25017352400,25017352400,"Census Tract 3524, Middlesex County, Massachusetts",813,67,121,55,692,81
1400000US25017352500,25017352500,"Census Tract 3525, Middlesex County, Massachusetts",1461,80,547,95,914,103
1400000US25017352600,25017352600,"Census Tract 3526, Middlesex County, Massachusetts",1093,102,245,99,848,97
1400000US25017352700,25017352700,"Census Tract 3527, Middlesex County, Massachusetts",1170,76,223,97,947,117
1400000US25017352800,25017352800,"Census Tract 3528, Middlesex County, Massachusetts",1047,74,438,105,609,110
1400000US25017352900,25017352900,"Census Tract 3529, Middlesex County, Massachusetts",1479,96,737,127,742,123
1400000US25017353000,25017353000,"Census Tract 3530, Middlesex County, Massachusetts",2064,140,598,138,1466,164
1400000US25017353100,25017353100,"Census Tract 3531, Middlesex County, Massachusetts",1626,126,93,58,1533,130
1400000US25017353200,25017353200,"Census Tract 3532, Middlesex County, Massachusetts",1681,123,621,130,1060,139
1400000US25017353300,25017353300,"Census Tract 3533, Middlesex County, Massachusetts",2021,109,868,146,1153,143
1400000US25017353400,25017353400,"Census Tract 3534, Middlesex County, Massachusetts",1242,90,405,117,837,116
1400000US25017353500,25017353500,"Census Tract 3535, Middlesex County, Massachusetts",1340,99,429,97,911,112
1400000US25017353600,25017353600,"Census Tract 3536, Middlesex County, Massachusetts",1873,192,664,106,1209,184
1400000US25017353700,25017353700,"Census Tract 3537, Middlesex County, Massachusetts",1968,158,576,120,1392,159
1400000US25017353800,25017353800,"Census Tract 3538, Middlesex County, Massachusetts",2842,172,973,159,1869,187
1400000US25017353900,25017353900,"Census Tract 3539, Middlesex County, Massachusetts",1342,79,201,80,1141,93
1400000US25017354000,25017354000,"Census Tract 3540, Middlesex County, Massachusetts",2139,180,782,141,1357,195
1400000US25017354100,25017354100,"Census Tract 3541, Middlesex County, Massachusetts",1718,155,852,121,866,135
1400000US25017354200,25017354200,"Census Tract 3542, Middlesex County, Massachusetts",1501,104,1164,99,337,78
1400000US25017354300,25017354300,"Census Tract 3543, Middlesex County, Massachusetts",1692,83,737,125,955,132
1400000US25017354400,25017354400,"Census Tract 3544, Middlesex County, Massachusetts",782,88,451,107,331,101
1400000US25017354500,25017354500,"Census Tract 3545, Middlesex County, Massachusetts",1441,103,631,92,810,112
1400000US25017354600,25017354600,"Census Tract 3546, Middlesex County, Massachusetts",2094,133,619,110,1475,131
1400000US25017354700,25017354700,"Census Tract 3547, Middlesex County, Massachusetts",1377,74,723,131,654,129
1400000US25017354800,25017354800,"Census Tract 3548, Middlesex County, Massachusetts",1135,67,702,86,433,87
1400000US25017354900,25017354900,"Census Tract 3549, Middlesex County, Massachusetts",2541,164,764,142,1777,165
1400000US25017355000,25017355000,"Census Tract 3550, Middlesex County, Massachusetts",1506,65,700,119,806,120
1400000US25017356100,25017356100,"Census Tract 3561, Middlesex County, Massachusetts",1361,57,641,87,720,99
1400000US25017356200,25017356200,"Census Tract 3562, Middlesex County, Massachusetts",2405,126,836,178,1569,191
1400000US25017356300,25017356300,"Census Tract 3563, Middlesex County, Massachusetts",2150,175,874,174,1276,188
1400000US25017356400,25017356400,"Census Tract 3564, Middlesex County, Massachusetts",2759,87,2245,125,514,128
1400000US25017356500,25017356500,"Census Tract 3565, Middlesex County, Massachusetts",2674,126,1977,124,697,134
1400000US25017356601,25017356601,"Census Tract 3566.01, Middlesex County, Massachusetts",1933,133,1383,128,550,138
1400000US25017356602,25017356602,"Census Tract 3566.02, Middlesex County, Massachusetts",1584,81,1186,94,398,85
1400000US25017356700,25017356700,"Census Tract 3567, Middlesex County, Massachusetts",3252,131,2103,164,1149,166
1400000US25017357100,25017357100,"Census Tract 3571, Middlesex County, Massachusetts",1566,81,1152,74,414,77
1400000US25017357200,25017357200,"Census Tract 3572, Middlesex County, Massachusetts",1113,38,926,77,187,71
1400000US25017357300,25017357300,"Census Tract 3573, Middlesex County, Massachusetts",1241,48,621,71,620,89
1400000US25017357400,25017357400,"Census Tract 3574, Middlesex County, Massachusetts",877,38,597,73,280,67
1400000US25017357500,25017357500,"Census Tract 3575, Middlesex County, Massachusetts",863,42,404,59,459,70
1400000US25017357600,25017357600,"Census Tract 3576, Middlesex County, Massachusetts",984,50,524,87,460,95
1400000US25017357700,25017357700,"Census Tract 3577, Middlesex County, Massachusetts",1300,80,628,92,672,114
1400000US25017357800,25017357800,"Census Tract 3578, Middlesex County, Massachusetts",1301,69,1045,93,256,76
1400000US25017358100,25017358100,"Census Tract 3581, Middlesex County, Massachusetts",1728,86,1527,97,201,75
1400000US25017358300,25017358300,"Census Tract 3583, Middlesex County, Massachusetts",1924,84,1239,104,685,99
1400000US25017358400,25017358400,"Census Tract 3584, Middlesex County, Massachusetts",1769,64,1432,83,337,83
1400000US25017358500,25017358500,"Census Tract 3585, Middlesex County, Massachusetts",1641,90,1475,92,166,79
1400000US25017358600,25017358600,"Census Tract 3586, Middlesex County, Massachusetts",2233,57,1815,111,418,100
1400000US25017358700,25017358700,"Census Tract 3587, Middlesex County, Massachusetts",1681,105,1535,109,146,63
1400000US25017359100,25017359100,"Census Tract 3591, Middlesex County, Massachusetts",2088,92,1654,121,434,106
1400000US25017359300,25017359300,"Census Tract 3593, Middlesex County, Massachusetts",2657,141,2125,166,532,132
1400000US25017360100,25017360100,"Census Tract 3601, Middlesex County, Massachusetts",671,70,0,127,671,70
1400000US25017360200,25017360200,"Census Tract 3602, Middlesex County, Massachusetts",2107,157,1836,169,271,95
1400000US25017361100,25017361100,"Census Tract 3611, Middlesex County, Massachusetts",2004,125,1735,138,269,82
1400000US25017361200,25017361200,"Census Tract 3612, Middlesex County, Massachusetts",1789,110,1300,122,489,102
1400000US25017361300,25017361300,"Census Tract 3613, Middlesex County, Massachusetts",2203,133,1881,168,322,91
1400000US25017362100,25017362100,"Census Tract 3621, Middlesex County, Massachusetts",1597,73,1458,80,139,68
1400000US25017363101,25017363101,"Census Tract 3631.01, Middlesex County, Massachusetts",3169,110,2782,144,387,99
1400000US25017363102,25017363102,"Census Tract 3631.02, Middlesex County, Massachusetts",1964,101,1200,107,764,115
1400000US25017363201,25017363201,"Census Tract 3632.01, Middlesex County, Massachusetts",1079,36,914,72,165,67
1400000US25017363202,25017363202,"Census Tract 3632.02, Middlesex County, Massachusetts",1172,39,1094,58,78,47
1400000US25017364101,25017364101,"Census Tract 3641.01, Middlesex County, Massachusetts",2222,123,1499,149,723,132
1400000US25017364102,25017364102,"Census Tract 3641.02, Middlesex County, Massachusetts",1994,107,1521,118,473,107
1400000US25017365100,25017365100,"Census Tract 3651, Middlesex County, Massachusetts",2311,96,2287,98,24,19
1400000US25017365201,25017365201,"Census Tract 3652.01, Middlesex County, Massachusetts",1734,80,1701,78,33,23
1400000US25017365202,25017365202,"Census Tract 3652.02, Middlesex County, Massachusetts",1319,89,1068,79,251,93
1400000US25017366100,25017366100,"Census Tract 3661, Middlesex County, Massachusetts",1804,64,1418,96,386,100
1400000US25017366200,25017366200,"Census Tract 3662, Middlesex County, Massachusetts",3044,110,2912,111,132,68
1400000US25017367100,25017367100,"Census Tract 3671, Middlesex County, Massachusetts",1315,111,1209,106,106,53
1400000US25017367200,25017367200,"Census Tract 3672, Middlesex County, Massachusetts",2355,149,2088,150,267,86
1400000US25017368101,25017368101,"Census Tract 3681.01, Middlesex County, Massachusetts",2348,153,1346,146,1002,179
1400000US25017368102,25017368102,"Census Tract 3681.02, Middlesex County, Massachusetts",1411,89,1225,97,186,66
1400000US25017368200,25017368200,"Census Tract 3682, Middlesex County, Massachusetts",1778,113,1059,121,719,129
1400000US25017368300,25017368300,"Census Tract 3683, Middlesex County, Massachusetts",2021,143,813,175,1208,213
1400000US25017368400,25017368400,"Census Tract 3684, Middlesex County, Massachusetts",2901,199,1214,143,1687,201
1400000US25017368500,25017368500,"Census Tract 3685, Middlesex County, Massachusetts",1794,136,167,64,1627,146
1400000US25017368600,25017368600,"Census Tract 3686, Middlesex County, Massachusetts",2210,192,813,169,1397,196
1400000US25017368700,25017368700,"Census Tract 3687, Middlesex County, Massachusetts",853,83,338,114,515,128
1400000US25017368800,25017368800,"Census Tract 3688, Middlesex County, Massachusetts",1780,159,668,126,1112,179
1400000US25017368901,25017368901,"Census Tract 3689.01, Middlesex County, Massachusetts",2057,182,1368,148,689,134
1400000US25017368902,25017368902,"Census Tract 3689.02, Middlesex County, Massachusetts",1430,108,286,76,1144,118
1400000US25017369000,25017369000,"Census Tract 3690, Middlesex County, Massachusetts",330,46,288,49,42,37
1400000US25017369100,25017369100,"Census Tract 3691, Middlesex County, Massachusetts",1783,138,1484,154,299,81
1400000US25017370101,25017370101,"Census Tract 3701.01, Middlesex County, Massachusetts",2712,170,1719,171,993,147
1400000US25017370102,25017370102,"Census Tract 3701.02, Middlesex County, Massachusetts",3043,197,1223,191,1820,218
1400000US25017370200,25017370200,"Census Tract 3702, Middlesex County, Massachusetts",3529,184,2211,211,1318,201
1400000US25017370300,25017370300,"Census Tract 3703, Middlesex County, Massachusetts",2713,170,1060,168,1653,197
1400000US25017370400,25017370400,"Census Tract 3704, Middlesex County, Massachusetts",2149,132,1242,180,907,179
1400000US25017373100,25017373100,"Census Tract 3731, Middlesex County, Massachusetts",1951,97,1021,155,930,165
1400000US25017373200,25017373200,"Census Tract 3732, Middlesex County, Massachusetts",1740,98,758,118,982,131
1400000US25017373300,25017373300,"Census Tract 3733, Middlesex County, Massachusetts",1057,72,601,110,456,124
1400000US25017373400,25017373400,"Census Tract 3734, Middlesex County, Massachusetts",1104,91,661,105,443,82
1400000US25017373500,25017373500,"Census Tract 3735, Middlesex County, Massachusetts",1726,75,1359,94,367,89
1400000US25017373600,25017373600,"Census Tract 3736, Middlesex County, Massachusetts",1003,61,652,63,351,73
1400000US25017373700,25017373700,"Census Tract 3737, Middlesex County, Massachusetts",1232,65,1184,67,48,36
1400000US25017373800,25017373800,"Census Tract 3738, Middlesex County, Massachusetts",2204,124,1281,176,923,164
1400000US25017373900,25017373900,"Census Tract 3739, Middlesex County, Massachusetts",2645,83,2223,161,422,147
1400000US25017374000,25017374000,"Census Tract 3740, Middlesex County, Massachusetts",1627,59,1372,98,255,79
